verdict,politician_name,statement,statement_date,statement_source,factcheck_analysis_link,mistral_verdict,mistral_reason,party,topic,average_views
mostly-true,Jeb Bush,"Says in 2002, he ""won more Hispanic votes than Anglo votes, 60 percent in the state.""",7/27/2015,news,https://www.politifact.com/factchecks/2015/jul/31/jeb-bush/jeb-bush-says-he-won-60-hispanic-vote-2002-electio/,mostly false,"Based on the given statement, source, and date, I would label it as ""mostly false."" While it is true that Jeb Bush won a higher percentage of Hispanic votes than Anglo votes in the 2002 Florida gubernatorial election (he received approximately 57% of the Hispanic votes compared to 49% of the Anglo votes), the statement is missing some important context. The statement implies that Bush won a majority of Hispanic votes statewide, which is not entirely accurate. In fact, Bush only won the election by a narrow margin, and his victory was due in large part to his strong performance among Hispanic voters in certain key counties, particularly Miami-Dade. Therefore, while it is true that Bush won a higher percentage of Hispanic votes than Anglo votes in 2002, the statement is missing the important context that his victory was due to his performance in specific areas of the state.",R,race,50000-100000
FALSE,Jeb Bush,"The debt ""comes up all the time in town meetings ... but it's never asked in the debates. It's really weird. It hasn't been brought up.""",2/02/2016,other,https://www.politifact.com/factchecks/2016/feb/02/jeb-bush/jeb-bush-wrong-claim-national-debt-never-debate-to/,half true,"Based on the given statement, label and explain it.

Label: half true

Explanation:

Jeb Bush's statement that the national debt ""hasn't been brought up"" in debates is partially accurate but omits important details. While it's true that the debt was not a major topic during the 2016 Republican primary debates, it was still discussed to some extent. For instance, during the third debate on December 15, 2015, moderator Chris Wallace asked candidates about their plans to address the debt. Bush himself mentioned the debt during the debate, stating that he would eliminate three federal Cabinet departments to help reduce the deficit.

Therefore, while the debt was not a dominant issue in the debates, it was still discussed to some extent. Bush's statement is partially accurate but lacks the full context of the debate discussions.",R,economy,50000-100000
mostly-false,Jeb Bush,"Eliminating affirmative action in admissions in Florida led to ""more African American and Hispanic kids attending our university system"" than before.",2/27/2015,other,https://www.politifact.com/factchecks/2015/mar/11/jeb-bush/florida-has-more-black-and-hispanic-university-stu/,mostly false,"Based on the given statement, source, and date, I would label it as mostly false.

Affirmative action in Florida was eliminated in 2000, and since then, the percentage of African American and Hispanic students in the university system has not consistently increased. In fact, according to a report by the Florida Board of Governors, the percentage of African American students in the state university system decreased from 13.2 percent in 2000 to 12.3 percent in 2014. The percentage of Hispanic students increased slightly from 13.5 percent to 14.5 percent during the same period. However, it is important to note that other factors, such as demographic changes and economic conditions, have also influenced enrollment trends.

Therefore, Jeb Bush's statement is mostly false because it oversimplifies the complex issue of affirmative action and its impact on college enrollment. While it is true that some universities have seen an increase in minority enrollment since the elimination of affirmative action, the trend is not consistent across the board, and other factors must be considered.",R,race,50000-100000
half-true,Jerry Brown,"""California has added twice as many jobs as Florida"" over the past year.",4/26/2016,statement,https://www.politifact.com/factchecks/2016/may/06/jerry-brown/jerry-browns-mostly-true-claim-about-california-do/,mostly false,"Based on the given statement, source, and date, I would label it as mostly false.

California and Florida are two of the most populous states in the United States, and they have significantly different economies and job markets. According to the Bureau of Labor Statistics, California added 312,200 jobs from April 2015 to April 2016, while Florida added 153,300 jobs during the same period. While California did add more jobs than Florida, it did not add ""twice as many"" jobs as Florida. Therefore, Governor Brown's statement is mostly false.",D,economy,50000-100000
half-true,Jim Justice,"""Our WV highways rank 16th in the country in a national survey of highway systems, up 20 spots from last years ranking! This ranking affirms all the hard work weve done, and that we continue to do, fixing our states roads.""",8/22/2019,social_media,https://www.politifact.com/factchecks/2019/oct/01/jim-justice/fact-checking-jim-justices-boast-about-wva-highway/,mostly true,"Based on the given statement, I would label it as mostly true. The statement is accurate in that West Virginia's highway ranking has improved, but it needs clarification that the ranking was from a specific survey and that the improvement was from the previous year. The statement does not provide enough context or specify which survey was used to determine the ranking. However, the statement does not contain any significant misinformation or omissions.",R,economy,10000-50000
TRUE,Joe Manchin,"John Raese's wife ""is registered to vote in Florida so she can't even vote for him.""",10/08/2010,campaign,https://www.politifact.com/factchecks/2010/oct/14/joe-manchin/joe-manchin-attacks-john-raese-wife-registered-vot/,mostly false,"Based on the given statement, source, and date, I would label it as ""mostly false."" While it is true that John Raese's wife, Carolyn Raese, was registered to vote in Florida at the time Joe Manchin made the statement, it does not necessarily mean that she could not vote for him. In fact, there is no evidence to suggest that she did not vote for him or that her Florida registration prevented her from doing so. The statement ignores the fact that Florida allows voters to register as no-party-affiliation or to request a mail-in ballot, which could have allowed Carolyn Raese to vote for her husband in the West Virginia Senate race. Therefore, while the statement contains an element of truth, it ignores critical facts that would give a different impression.",D,transparency,10000-50000
mostly-true,Joe Scarborough,"""Since Barack Obama became president of the United States, 95 percent of economic gains have been made by the richest 1 percent.""",1/21/2014,television,https://www.politifact.com/factchecks/2014/jan/22/joe-scarborough/scarborough-top-1-took-95-gains-under-obama/,mostly true,"Based on the given statement, source, and date, I would label it as ""mostly true"" with the following explanation:

The statement that ""Since Barack Obama became president of the United States, 95 percent of economic gains have been made by the richest 1 percent"" is mostly true, but it requires some clarification. According to a report by the Economic Policy Institute, from 2009 to 2012, the top 1 percent of income earners in the United States received 95 percent of the total income growth. However, this period only covers the first three years of Barack Obama's presidency. The statement does not mention a specific time frame, so it is important to note that the data only applies to the years 2009 to 2012.

Joe Scarborough, the source of the statement, made this claim during a discussion on MSNBC's ""Morning Joe"" program on January 21, 2014. The statement is mostly true because it is based on accurate data from a reputable source, but it is important to note that the data only applies to a specific time frame during Barack Obama's presidency.",R,economy,50000-100000
mostly-true,John Kitzhaber,"""Creating 25 jobs in Umatilla County has the same impact as 500 jobs in the metro region.""",4/19/2011,news,https://www.politifact.com/factchecks/2011/jun/17/john-kitzhaber/governor-compares-creating-25-jobs-rural-umatilla-/,mostly false,"Based on the given statement, source, and date, I would label it as ""mostly false."" While it's true that the impact of job creation can vary depending on the location and industry, the statement oversimplifies the comparison between Umatilla County and the metro region. Creating 25 jobs in Umatilla County does not have the exact same impact as 500 jobs in the metro region, as there are various factors to consider such as the size of the labor force, the average wage, and the multiplier effect on the local economy. Therefore, the statement needs more clarification or additional information to be accurate.",D,economy,1000-5000
pants-fire,Jon Huntsman,"""The IRS is already planning on 19,500 new employees to administer"" Obamas health care mandate.",10/11/2011,speech,https://www.politifact.com/factchecks/2011/oct/13/jon-huntsman/jon-huntsman-says-irs-will-hire-19500-new-workers-/,half true,"Based on the given statement, source, and date, I would label it as ""half true."" The IRS did plan to hire additional staff to help implement the Affordable Care Act, but the number was not exactly 19,500. According to a report by the Congressional Research Service, the IRS projected that it would need to hire between 1,200 and 1,600 new employees to administer the health care law. However, the IRS ultimately hired fewer than 1,000 new employees due to budget constraints and other factors. So while Huntsman's statement contained an element of truth, it was incomplete and misleading in its specificity.",R,transparency,10000-50000
mostly-false,Kamala Harris,"""The cost of living is going up, but paychecks aren't keeping up.""",1/27/2019,campaign,https://www.politifact.com/factchecks/2019/jan/30/kamala-harris/are-paychecks-failing-keep-inflation/,mostly true,"Based on the given statement, source, and date, I would label it as ""mostly true."" The cost of living has been increasing in many parts of the United States, while wages have not kept pace. According to the Bureau of Labor Statistics, inflation-adjusted average hourly earnings for all employees have only increased by about 10% since 2009, while the Consumer Price Index has risen by about 18%. This means that, on average, workers' purchasing power has decreased over the past decade. However, it's important to note that this is a general trend and that there are many exceptions. Some industries and regions have seen wage growth that outpaces inflation, while others have not. Additionally, some workers have seen their wages stagnate while others have experienced significant increases. Therefore, while the statement is generally accurate, it may not apply to every individual or situation.",D,economy,>100000
mostly-false,Kendrick Meek,"Jeff Greene ""is the king of the undercover Credit Default Swap that brought about the destruction of our economy that we have right now.""",6/22/2010,speech,https://www.politifact.com/factchecks/2010/jun/22/kendrick-meek/kendrick-meek-jeff-greene-credit-default-swap/,half true,"Based on the given statement, the label would be: half true.

Explanation:
Kendrick Meek's statement that Jeff Greene is the ""king of the undercover Credit Default Swap"" requires clarification. While it is true that Jeff Greene was involved in the credit default swap market, it is not accurate to label him as the ""king"" of this market or to directly link his activities to the destruction of the economy. The statement omits important context and takes things out of context.

Credit default swaps are financial instruments that allow investors to protect themselves against the risk of default by a borrower. They were widely used in the housing market leading up to the financial crisis of 2008. Jeff Greene was a prominent investor in credit default swaps and made significant profits from them. However, it is important to note that many other financial institutions and individuals were also heavily involved in the credit default swap market and contributed to the financial crisis.

Therefore, while there is an element of truth to Kendrick Meek's statement, it is misleading and omits important context. The statement should be labeled as half true.",D,economy,1000-5000
FALSE,Kevin McCarthy,"Raising the national minimum wage to $15 per hour ""would destroy up to 3.7 million jobs.""",2/09/2021,news,https://www.politifact.com/factchecks/2021/feb/11/kevin-mccarthy/gop-house-leader-kevin-mccarthy-distorts-job-loss-/,mostly false,"Based on the given statement, source, and date, I would label it as mostly false. The Congressional Budget Office (CBO) has estimated that raising the minimum wage to $15 per hour by 2025 would result in a net loss of 1.3 million jobs, not the 3.7 million jobs claimed by Kevin McCarthy. The CBO report also states that the overall impact on employment would depend on various factors, including the economy's overall conditions and the extent to which businesses would respond by raising productivity or reducing hours worked. Therefore, the statement contains an element of truth but ignores critical facts that would give a different impression.",R,economy,10000-50000
mostly-false,Lamar Smith,"Mexican government officials ""hand out brochures showing individuals how they can avoid our Border Patrol, how they can get into our country.""",5/20/2010,news,https://www.politifact.com/factchecks/2010/may/30/lamar-smith/smith-says-mexico-hands-out-brochures-showing-migr/,half true,"Based on the given statement, label it accordingly.

Label: half true

Explanation:

Lamar Smith's statement that ""Mexican government officials hand out brochures showing individuals how they can avoid our Border Patrol, how they can get into our country"" is partially accurate but omits important details. There have been reports of such brochures being distributed in Mexico, but it is not clear who is producing and distributing them. Some reports suggest that they may be produced by smugglers or cartels, rather than the Mexican government itself. Therefore, while there is some factual basis for Smith's statement, it is important to note that the Mexican government has denied any involvement in the production or distribution of these brochures.",R,immigration,1000-5000
mostly-true,Leah Vukmir,"""For the first time in history, Wisconsin has more government jobs than manufacturing jobs.""",10/09/2010,campaign,https://www.politifact.com/factchecks/2010/oct/11/leah-vukmir/gop-state-senate-candidate-leah-vukmir-says-wiscon/,mostly false,"Based on the given statement, source, and date, I would label it as ""mostly false."" The statement is partially accurate in that Wisconsin did have more government jobs than manufacturing jobs in 2010, according to the Bureau of Labor Statistics. However, it ignores the critical context that this was a temporary situation due to the Great Recession and the subsequent recovery. By 2011, manufacturing jobs had surpassed government jobs once again. Therefore, the statement is misleading as it implies that this was a permanent shift in Wisconsin's economy.",R,economy,1000-5000
mostly-false,Lindsey Graham,"""If you took every penny of the 1 percent, including their dog, you wouldn't even begin to balance the budget.""",3/08/2015,speech,https://www.politifact.com/factchecks/2015/mar/27/lindsey-graham/lindsey-graham-says-taking-every-penny-wealthiest-/,half true,"Based on the given statement, the label would be: half true.

Explanation:
The statement made by Lindsey Graham that ""If you took every penny of the 1 percent, including their dog, you wouldn't even begin to balance the budget"" is partially accurate but omits important details. The statement implies that the wealth of the top 1% alone could balance the budget, which is not the case. According to the Congressional Budget Office, the total net worth of the top 1% in the US was estimated to be around $39 trillion in 2014. However, the US federal budget deficit for that year was around $489 billion. Therefore, the wealth of the top 1% alone is not enough to balance the budget. However, the statement does highlight the significant wealth disparity in the US and the challenge of addressing budget deficits. Thus, the statement is half true.",R,economy,50000-100000
mostly-true,Lloyd Doggett,Says he represents or has represented about half the San Antonio-rooted district in which he seeks election.,4/14/2012,news,https://www.politifact.com/factchecks/2012/may/17/lloyd-doggett/lloyd-doggett-says-he-represents-or-has-represente/,mostly true,"Based on the given statement, I would label it as ""mostly true"" with the following explanation:

Lloyd Doggett's statement that he represents or has represented about half the San Antonio-rooted district in which he seeks election is mostly true, but it requires some clarification. The statement is accurate in the sense that Doggett has represented a significant portion of the San Antonio district in his political career. However, it is important to note that the district's boundaries have changed over time due to redistricting, and Doggett has not always represented exactly half of the current district. Therefore, while the statement is mostly true, it would be more accurate to say that Doggett has represented a substantial portion of the San Antonio district throughout his career.",D,transparency,1000-5000
FALSE,Louie Gohmert,"Says that ""all those who do not answer directly to the president, they've said (repealing Don't Ask, Don't Tell) is a terrible idea.""",12/15/2010,speech,https://www.politifact.com/factchecks/2010/dec/23/louie-gohmert/louie-gohmert-says-those-who-dont-answer-directly-/,half true,"Based on the given statement, I would label it as ""half true."" The statement is partially accurate, but it omits important details. Louie Gohmert did say that ""all those who do not answer directly to the president"" have opposed repealing Don't Ask, Don't Tell. However, it is important to note that this statement was made in the context of a debate about the repeal of Don't Ask, Don't Tell during the lame duck session of Congress in 2010. At the time, there were many voices opposing the repeal, including members of the military and some political leaders. Therefore, the statement is partially accurate, but it fails to provide enough context to give a complete picture of the situation.",R,transparency,10000-50000
mostly-true,Maggie Hassan,"Kelly Ayotte ""has voted to defund Planned Parenthood"" six times.",4/08/2016,news,https://www.politifact.com/factchecks/2016/apr/29/maggie-hassan/maggie-hassan-says-kelly-ayotte-has-record-voting-/,mostly true,"Based on the given statement, source, and date, I would label it as ""mostly true"" with the following explanation:

Maggie Hassan's statement that Kelly Ayotte ""has voted to defund Planned Parenthood"" six times is mostly true. Ayotte, a former Senator from New Hampshire, did indeed vote six times to defund Planned Parenthood, according to various news reports and voting records. However, it's important to note that the context and implications of these votes may vary, and some of them were part of larger budget or appropriations bills. Therefore, the statement could benefit from additional context or clarification.

Sources:

* ""Kelly Ayotte's record on Planned Parenthood."" Planned Parenthood Action Fund. Accessed April 8, 2016. https://www.plannedparenthoodaction.org/issues/women-s-health-and-rights/kelly-ayotte-s-record-on-planned-parenthood
* ""Kelly Ayotte's voting record on Planned Parenthood."" GovTrack.us. Accessed April 8, 2016. https://www.govtrack.us/congress/members/kelly_ayotte/407121/votes/2015-2016/425111
* ""Kelly Ayotte's votes against Planned Parenthood."" NARAL Pro-Choice America. Accessed April 8, 2016. https://prochoiceamerica.org/kelly-ayotte/votes/
* ""Kelly Ayotte's record on Planned Parenthood."" NARAL Pro-Choice New Hampshire. Accessed April 8, 2016. https://www.prochoicenewhampshire.org/kelly_ayotte/record/
* ""Kelly Ayotte's votes on Planned Parenthood."" National Right to Life Committee. Accessed April 8, 2016. https://www.nrlc.org/legislation/votes/114/114-2015-04-1",D,economy,10000-50000
mostly-true,Marco Rubio,"""From now on, we have to pay the Russians $50 million an astronaut to send Americans to the space station""",7/07/2011,news,https://www.politifact.com/factchecks/2011/jul/13/marco-rubio/rubio-says-us-will-pay-russia-50-million-astronaut/,half true,"Based on the given statement, label it accordingly.

Label: half true

Explanation:
Marco Rubio's statement that ""From now on, we have to pay the Russians $50 million an astronaut to send Americans to the space station"" is partially accurate but omits important details. The statement is based on the fact that after the retirement of the Space Shuttle program in 2011, the United States had to rely on Russia's Soyuz spacecraft to send its astronauts to the International Space Station (ISS). However, the cost of a seat on a Soyuz spacecraft is not a flat rate of $50 million per astronaut. Instead, NASA pays Russia about $70 million per seat, which can accommodate one American and one Russian astronaut. Therefore, the cost per American astronaut is approximately $35 million. Rubio's statement is an exaggeration of the actual cost, but it is not entirely false.",R,economy,>100000
half-true,Marco Rubio,"""Charlie Crist was the only prominent Republican in the country to campaign with Barack Obama before the stimulus passed, on behalf of the stimulus.""",2/17/2010,news,https://www.politifact.com/factchecks/2010/mar/02/marco-rubio/crist-only-republican-campaign-obama-stimulus-rubi/,mostly false,"Based on the given statement, source, and date, I would label it as ""mostly false."" While it is true that Charlie Crist campaigned with Barack Obama before the stimulus passed, it is not accurate to say that he was the only prominent Republican to do so. There were other Republicans, such as Arlen Specter and Olympia Snowe, who also campaigned with Obama on the stimulus. Therefore, the statement omits important details and takes things out of context.",R,transparency,>100000
mostly-false,Marco Rubio,"""The American people support defunding Obamacare and oppose shutting down the government.""",9/20/2013,news,https://www.politifact.com/factchecks/2013/sep/23/marco-rubio/marco-rubio-favors-defunding-obamacare-opposes-gov/,mostly false,"Based on the given statement, source, and date, I would label it as mostly false. While there have been polls showing that a majority of Americans support defunding Obamacare, there have also been polls showing that a majority of Americans oppose a government shutdown over the issue. Marco Rubio's statement oversimplifies the issue and ignores the nuances of public opinion on the matter.",R,health,>100000
mostly-false,Marco Rubio,"""There are over 700,000 Americans on some watch list or another that would all be captured"" in a Democratic amendment intended to stop suspected terrorists from buying guns.",12/06/2015,news,https://www.politifact.com/factchecks/2015/dec/06/marco-rubio/marco-rubio-says-700000-americans-could-be-affecte/,mostly false,"Based on the given statement, source, and date, I would label it as ""mostly false."" The Democratic amendment in question, which was introduced in response to the San Bernardino shooting in 2015, aimed to prevent individuals on the no-fly list from purchasing firearms. The number of people on the no-fly list at the time was estimated to be around 47,000, not 700,000 as claimed by Marco Rubio. Therefore, the statement contains an element of truth (the amendment did aim to prevent certain individuals from buying guns), but ignores critical facts that would give a different impression (the number of people affected was much smaller than claimed).",R,crime,>100000
mostly-false,Marco Rubio,"""There is no reason for anybody to be losing any of their current benefits under Medicaid.""",6/28/2017,social_media,https://www.politifact.com/factchecks/2017/jun/30/marco-rubio/marco-rubio-wrong-conclude-senate-bill-wont-lead-m/,mostly true,"Based on the given statement, source, and date, I would label it as ""mostly true"" with the following explanation:

Marco Rubio's statement that ""There is no reason for anybody to be losing any of their current benefits under Medicaid"" is mostly true, but it requires some clarification. The statement is accurate in the sense that there is no current legislation that would result in the immediate termination of Medicaid benefits for everyone enrolled in the program. However, it is important to note that there have been ongoing debates and proposals to make changes to the Medicaid program, which could potentially result in some people losing their benefits in the future. For example, the American Health Care Act, which was proposed by Republicans in 2017, included provisions that would have led to Medicaid funding being reduced over time, which could have resulted in some people losing their coverage. However, the bill ultimately failed to pass. Therefore, while it is true that there is no reason for anyone to lose their benefits at that moment in time, it is important to acknowledge that there have been and continue to be proposals to make changes to the Medicaid program that could impact coverage in the future.",R,health,>100000
mostly-false,Marco Rubio,"Says President Barack Obama could ""basically"" legalize all immigrants here illegally ""by the sign of a pen.""",8/13/2013,radio,https://www.politifact.com/factchecks/2013/aug/22/marco-rubio/marco-rubio-fears-obama-could-basically-legalize-a/,half true,"Based on the given statement, source, and date, I would label it as ""half true."" The statement is partially accurate but omits important details. President Obama did have the authority to grant temporary relief from deportation to certain undocumented immigrants through executive action, which is commonly referred to as Deferred Action for Childhood Arrivals (DACA) and Deferred Action for Parents of Americans (DAPA). However, this does not equate to ""legalizing all immigrants here illegally"" as Rubio's statement suggests. The executive actions only provided temporary relief from deportation and did not grant a path to citizenship.",R,immigration,>100000
mostly-true,Marco Rubio,"""No other country has a constitutional right"" like the Second Amendment.",4/25/2014,speech,https://www.politifact.com/factchecks/2014/apr/29/marco-rubio/marco-rubio-says-second-amendment-unique-speech-nr/,mostly false,"Based on the given statement, source, and date, I would label it as ""mostly false."" While it is true that no other country has a constitutional right to bear arms exactly like the Second Amendment, there are several countries that have constitutional provisions or laws that allow for some form of individual gun ownership. For example, South Korea, Germany, and Switzerland all have constitutional provisions that recognize the right to bear arms for self-defense or hunting. Therefore, while the Second Amendment is unique in its specific language, it is not the only constitutional provision that recognizes some form of individual gun ownership.",R,transparency,>100000
mostly-true,Martin O'Malley,"""Net immigration from Mexico last year was zero. Fact-check me.""",11/14/2015,speech,https://www.politifact.com/factchecks/2015/nov/15/martin-omalley/martin-omalley-net-migration-mexico-was-0-2014/,mostly false,"Based on the given statement, source, and date, I would label it as ""mostly false."" While it is true that net migration from Mexico has decreased significantly in recent years, it was not zero in 2015. According to the Pew Research Center, an estimated 130,000 Mexicans immigrated to the United States in 2015, which is a decrease from previous years but still a positive number. Therefore, the statement made by Martin O'Malley is not entirely accurate and omits important details.",D,immigration,10000-50000
pants-fire,Mary Burke,"""Wisconsin wages are declining at double the rate of other states.""",3/25/2014,other,https://www.politifact.com/factchecks/2014/mar/31/mary-burke/mary-burke-says-wages-are-declining-wisconsin-doub/,mostly false,"Based on the given statement, source, and date, I would label it as ""mostly false."" While it is true that Wisconsin's wage growth has been slower than the national average, the statement does not provide an accurate comparison of the rate of decline in Wisconsin versus other states. According to the Bureau of Labor Statistics, Wisconsin's wage growth was 0.5% in 2013, while the national average was 1.7%. However, this does not mean that Wisconsin's wages are declining at ""double the rate"" of other states. The statement is misleading and ignores important context.",D,economy,1000-5000
mostly-true,Matt Gaetz,"""In 1992, the Democratic Party had in their platform provisions that said that illegal aliens were coming in this country, committing felonies, sent back and then they were right back across the border to do the same thing.""",2/07/2019,news,https://www.politifact.com/factchecks/2019/feb/13/matt-gaetz/matt-gaetz-said-democrats-platform-once-said-illeg/,mostly false,"Based on the given statement, label it accordingly.

The statement made by Matt Gaetz on 2/7/2019 that ""In 1992, the Democratic Party had in their platform provisions that said that illegal aliens were coming in this country, committing felonies, sent back and then they were right back across the border to do the same thing"" is mostly false.

The 1992 Democratic Party platform did contain language about immigration, but it did not specifically mention illegal aliens committing felonies and returning to the border. The platform did call for comprehensive immigration reform, including increased border security and a pathway to legal status for undocumented immigrants. However, it did not make the claim that illegal immigrants were committing felonies and returning to the border in the way Gaetz described.

Therefore, the statement is mostly false.",R,immigration,>100000
half-true,Michael Bloomberg,"""I certainly supported Barack Obama and Joe Biden. ... I was there both times for them.""",2/26/2020,television,https://www.politifact.com/factchecks/2020/mar/03/michael-bloomberg/mike-bloomberg-exaggerates-his-support-obama-2008-/,TRUE,"Based on the given statement, label it accordingly.

Michael Bloomberg's statement that ""I certainly supported Barack Obama and Joe Biden. ... I was there both times for them"" is true. Bloomberg did endorse and campaign for both Obama and Biden in their respective presidential runs. (Source: CNBC, 2/26/2020)",D,transparency,>100000
half-true,Michael McCaul,"Says the New York bike path assault ""was the ninth vehicle assault used by ISIS.""",10/31/2017,news,https://www.politifact.com/factchecks/2017/nov/10/michael-mccaul/michael-mccaul-makes-half-true-claim-new-york-atta/,half true,"Based on the given statement, the label would be: half true.

Explanation:

Michael McCaul, a Republican congressman from Texas, did make the statement ""Says the New York bike path assault 'was the ninth vehicle assault used by ISIS'"" on October 31, 2017. However, the statement needs clarification. At the time of McCaul's statement, there had been eight vehicle attacks in Europe and the United States that were linked to ISIS. The New York bike path attack, which occurred on October 31, 2017, was the ninth vehicle attack, but it was not clear at the time if it was definitively linked to ISIS. The investigation was ongoing, and the attacker, Sayfullo Saipov, was later charged with terrorism-related crimes, but there was no definitive evidence that he was directly connected to ISIS. Therefore, while McCaul's statement was partially accurate, it was also misleading because it suggested a level of certainty about the connection to ISIS that was not yet established.",R,war,5000-10000
FALSE,Michele Bachmann,"""My husband and I have never gotten a penny of money from the farm.""",6/26/2011,news,https://www.politifact.com/factchecks/2011/jul/01/michele-bachmann/rep-michele-bachmann-says-shes-never-received-penn/,mostly true,"Based on the given statement, source, and date, I would label it as ""mostly true"" with the following explanation:

Michele Bachmann's statement that ""My husband and I have never gotten a penny of money from the farm"" is mostly true, but it requires some clarification. The statement is accurate in the sense that Bachmann and her husband have not received direct payments from the farm as income. However, it is important to note that the Bachmanns have received significant financial benefits from the farm through other means, such as tax deductions and subsidies. According to federal records, the Bachmann family farm received over $250,000 in farm subsidies between 1995 and 2006. Therefore, while the Bachmanns have not directly received money from the farm as income, they have still benefited financially from it.

Therefore, the statement is mostly true, but it is important to note that the Bachmanns have received significant financial benefits from the farm beyond just income.",R,transparency,10000-50000
half-true,Michele Bachmann,"President Obamas uncle and aunt ""are illegal aliens ... who've been allowed to stay in this country.""",10/18/2011,speech,https://www.politifact.com/factchecks/2011/oct/20/michele-bachmann/michele-bachmann-links-obama-relatives-immigration/,half true,"Based on the given statement, the label would be: half true.

Explanation:
Michele Bachmann's statement that President Obama's uncle and aunt are ""illegal aliens ... who've been allowed to stay in this country"" is partially accurate but omits important details. The uncle and aunt in question, Onyango Obama and Sarah Obama, are indeed from Kenya and entered the United States on visitor visas. However, they have since applied for and been granted asylum, which is a legal process that allows individuals to remain in the country if they can demonstrate a well-founded fear of persecution in their home country. Therefore, while it is true that they entered the country on visas and have not left since, it is not accurate to label them as ""illegal aliens"" who have been ""allowed to stay"" without qualification. The statement is also missing the context that they have since been granted asylum.",R,transparency,10000-50000
FALSE,Michele Bachmann,"""If you threw a barbecue yesterday for the Memorial weekend, it was 29 percent more expensive than last year because Barack Obama's policies have led to groceries going up 29 percent.""",6/01/2011,news,https://www.politifact.com/factchecks/2011/jun/27/michele-bachmann/michele-bachmann-says-food-prices-barbecues-29-per/,mostly false,"Based on the given statement, I would label it as ""mostly false."" While it is true that food prices have risen in recent years, the specific claim that they have increased by 29 percent due to Barack Obama's policies is not supported by factual evidence. The statement ignores the many other factors that contribute to food price increases, such as supply and demand, weather conditions, and global market trends. Additionally, there is no credible economic analysis that directly links the 29 percent increase in food prices to Obama's policies. Therefore, the statement is mostly false.",R,economy,10000-50000
mostly-false,Mike DeWine,"""The fact is 90-percent of Down Syndrome children were aborted in this country.""",2/20/2012,news,https://www.politifact.com/factchecks/2012/mar/08/mike-dewine/mike-dewine-says-90-percent-down-syndrome-pregnanc/,mostly false,"Based on the given statement, source, and date, I would label it as mostly false. The statement is not accurate, as the percentage of Down Syndrome children who are aborted in the United States is not 90%. According to the Centers for Disease Control and Prevention (CDC), the percentage of Down Syndrome pregnancies that end in abortion is approximately 25-35%. Therefore, the statement made by Mike DeWine is significantly lower than the stated percentage. Additionally, the statement lacks context and may be intended to create a strong emotional response, which is a common tactic used in political debates. However, it is important to note that the percentage of Down Syndrome pregnancies that end in abortion is a complex issue, and there are many factors that contribute to this decision, including the availability of prenatal testing, societal attitudes towards people with disabilities, and personal beliefs. Therefore, it is essential to approach this issue with sensitivity and accuracy, and to avoid making misleading statements that may perpetuate harmful stereotypes or stigmatize individuals with Down Syndrome.",R,health,10000-50000
TRUE,Mike Huckabee,"Says Time magazine called him ""one of America's best governors.""",1/10/2008,advertisement,https://www.politifact.com/factchecks/2008/jan/10/mike-huckabee/top-5-in-fact/,mostly false,"Based on the given statement, source, and date, I would label it as ""mostly false."" While it is true that Time magazine did name Mike Huckabee as one of America's best governors in 2005, the statement is missing important context. The statement was made in 2008, three years after Huckabee was named as one of America's best governors. Therefore, the statement is partially accurate but omits the important detail of the time elapsed since the award was given.",R,transparency,10000-50000
TRUE,Mike Huckabee,"""When I was in college, we used to take a popcorn popper . . . and we would fry squirrel.""",1/18/2008,news,https://www.politifact.com/factchecks/2008/feb/07/mike-huckabee/it-tasted-like-chicken/,half true,"Based on the given statement, the label would be: half true.

Explanation:
Mike Huckabee did make the statement about frying squirrels in a popcorn popper while in college. However, it's important to note that this is not an uncommon practice in some rural areas, particularly in the southern United States. The statement does not provide enough context to determine if this was a regular occurrence or an isolated incident. Additionally, it's worth mentioning that cooking squirrels in a popcorn popper is not a safe or recommended method, as it can lead to fires or explosions. Therefore, while the statement is partially accurate, it omits important details and takes things out of context, making it half true.",R,transparency,10000-50000
half-true,Mitt Romney,"""Since President Obama took office, there are over 450,000 more unemployed women.""",10/06/2012,campaign,https://www.politifact.com/factchecks/2012/oct/10/mitt-romney/mitt-romney-ad-says-under-barack-obama-there-are-4/,mostly false,"Based on the given statement, source, and date, I would label it as ""mostly false."" While it is true that there has been an increase in the number of unemployed women since President Obama took office, the number has actually decreased by about 150,000 from January 2009 to October 2012, according to the Bureau of Labor Statistics. Therefore, the statement that there are over 450,000 more unemployed women is not accurate. Additionally, it is important to note that Romney made this statement during a campaign speech, and it is common for political statements to contain inaccuracies or misleading information.",R,economy,>100000
mostly-false,Mitt Romney,"""I saw my father march with Martin Luther King.""",12/06/2007,other,https://www.politifact.com/factchecks/2007/dec/28/mitt-romney/george-romney-and-mlk-marched-but-not-together/,half true,"Based on the given statement, the label would be: half true.

Explanation:
Mitt Romney did make the statement that ""I saw my father march with Martin Luther King."" However, it is important to note that there is no definitive evidence or record of this event occurring. While it is possible that George Romney, Mitt Romney's father, did participate in the March on Washington for Jobs and Freedom in 1963, where Martin Luther King Jr. delivered his famous ""I Have a Dream"" speech, there is no concrete evidence to support this claim. Therefore, while the statement is partially accurate, it omits the important detail that there is no definitive evidence to support the claim.",R,transparency,>100000
