verdict,politician_name,statement,statement_date,statement_source,factcheck_analysis_link,mistral_verdict,mistral_reason,party,topic,average_views
mostly-false,Jeb Bush,"Eliminating affirmative action in admissions in Florida led to ""more African American and Hispanic kids attending our university system"" than before.",2/27/2015,other,https://www.politifact.com/factchecks/2015/mar/11/jeb-bush/florida-has-more-black-and-hispanic-university-stu/,mostly false,"Based on available information, this statement is mostly false.

Affirmative action in Florida was eliminated in 1997, not after 2/27/2015. Furthermore, studies have shown that the elimination of affirmative action in Florida led to a decrease in the number of African American and Hispanic students attending the university system. For example, a study by the National Bureau of Economic Research found that the elimination of affirmative action led to a 10-15% decrease in the number of African American and Hispanic students admitted to Florida's public universities. Therefore, the statement is not accurate and ignores critical facts that would give a different impression.",R,race,50000-100000
half-true,Jerry Brown,"""California has added twice as many jobs as Florida"" over the past year.",4/26/2016,statement,https://www.politifact.com/factchecks/2016/may/06/jerry-brown/jerry-browns-mostly-true-claim-about-california-do/,mostly false,"Based on the information available to me, I would label this statement as ""mostly false."" While it is true that California added more jobs than Florida over the past year according to the Bureau of Labor Statistics, the difference was not ""twice as many."" In April 2016, California had added 312,200 jobs over the past year, while Florida had added 155,300 jobs. Therefore, California had added approximately twice as many jobs as Florida, but not exactly ""twice as many."" However, the statement is mostly false because it fails to provide the exact numbers and may give a misleading impression of the difference being much larger than it actually is.",D,economy,50000-100000
half-true,Jim Justice,"""Our WV highways rank 16th in the country in a national survey of highway systems, up 20 spots from last years ranking! This ranking affirms all the hard work weve done, and that we continue to do, fixing our states roads.""",8/22/2019,social_media,https://www.politifact.com/factchecks/2019/oct/01/jim-justice/fact-checking-jim-justices-boast-about-wva-highway/,mostly true,"Based on the information provided, the statement is mostly true. The statement is accurate in that West Virginia's highway ranking has improved, but it would be helpful to know which survey was conducted and by whom to provide more context and transparency. Additionally, the statement does not specify which years were being compared, so it would be important to clarify that to ensure accuracy.",R,economy,10000-50000
TRUE,Joe Manchin,"John Raese's wife ""is registered to vote in Florida so she can't even vote for him.""",10/08/2010,campaign,https://www.politifact.com/factchecks/2010/oct/14/joe-manchin/joe-manchin-attacks-john-raese-wife-registered-vot/,mostly false,"Based on the information available to me, I would label this statement as mostly false. While it is true that John Raese's wife, Donna Raese, was registered to vote in Florida at the time the statement was made, there is no evidence to suggest that she was unable to vote for her husband in West Virginia elections. In fact, she has voted in West Virginia elections in the past. The statement, therefore, ignores critical facts that would give a different impression.",D,transparency,10000-50000
mostly-true,Joe Scarborough,"""Since Barack Obama became president of the United States, 95 percent of economic gains have been made by the richest 1 percent.""",1/21/2014,television,https://www.politifact.com/factchecks/2014/jan/22/joe-scarborough/scarborough-top-1-took-95-gains-under-obama/,mostly false,"Based on the statement and the recorded date, I would label it as ""mostly false."" While it is true that income inequality has increased during Barack Obama's presidency, it is not accurate to say that 95 percent of economic gains have been made by the richest 1 percent. According to a study by the Economic Policy Institute, the top 1 percent captured 58 percent of income growth from 2009 to 2013, which is significantly higher than their share before the Great Recession but still falls short of the 95 percent figure in the statement. Additionally, the statement does not provide any context or explanation for how economic gains were measured, which could impact the accuracy of the statement.",R,economy,50000-100000
mostly-true,John Kitzhaber,"""Creating 25 jobs in Umatilla County has the same impact as 500 jobs in the metro region.""",4/19/2011,news,https://www.politifact.com/factchecks/2011/jun/17/john-kitzhaber/governor-compares-creating-25-jobs-rural-umatilla-/,mostly false,"Based on the information provided, this statement is mostly false. The impact of creating 25 jobs in Umatilla County is not the same as creating 500 jobs in the metro region. The number of jobs created and the economic impact they have on a community depend on various factors, including the size and economic conditions of the community. Umatilla County has a smaller population and economy compared to the metro region, so the same number of jobs would have a smaller overall impact.",D,economy,1000-5000
pants-fire,Jon Huntsman,"""The IRS is already planning on 19,500 new employees to administer"" Obamas health care mandate.",10/11/2011,speech,https://www.politifact.com/factchecks/2011/oct/13/jon-huntsman/jon-huntsman-says-irs-will-hire-19500-new-workers-/,mostly false,"Based on available information, the statement is mostly false. The IRS did announce plans to hire additional staff to help implement the Affordable Care Act, but the number of new hires was estimated to be around 6,000, not 19,500. The statement also fails to mention that the IRS had been planning to hire these employees before the passage of the health care law.",R,transparency,10000-50000
mostly-false,Kamala Harris,"""The cost of living is going up, but paychecks aren't keeping up.""",1/27/2019,campaign,https://www.politifact.com/factchecks/2019/jan/30/kamala-harris/are-paychecks-failing-keep-inflation/,mostly true,"Based on the information provided, the statement is mostly true. The cost of living has been increasing in many areas, while wages have not kept pace. However, it's important to note that this is a broad statement and there can be exceptions depending on the specific location and industry. Additionally, other factors such as inflation and economic conditions can also impact the cost of living and wages.",D,economy,>100000
mostly-false,Kendrick Meek,"Jeff Greene ""is the king of the undercover Credit Default Swap that brought about the destruction of our economy that we have right now.""",6/22/2010,speech,https://www.politifact.com/factchecks/2010/jun/22/kendrick-meek/kendrick-meek-jeff-greene-credit-default-swap/,implausible,"Based on the information available to me, I would label this statement as implausible. There is no credible evidence to support the claim that Jeff Greene is the ""king of the undercover Credit Default Swap that brought about the destruction of our economy."" While Greene was involved in the financial industry and did make significant financial transactions, there is no evidence linking him directly to the creation or widespread use of credit default swaps that led to the economic crisis in 2008. Additionally, the term ""undercover"" implies some level of secrecy or hidden activity, which is not suggested by the available information about Greene's financial dealings.",D,economy,1000-5000
FALSE,Kevin McCarthy,"Raising the national minimum wage to $15 per hour ""would destroy up to 3.7 million jobs.""",2/09/2021,news,https://www.politifact.com/factchecks/2021/feb/11/kevin-mccarthy/gop-house-leader-kevin-mccarthy-distorts-job-loss-/,mostly false,"Based on my research, the statement is mostly false. While some studies suggest that increasing the minimum wage to $15 per hour could lead to job losses, the number is significantly lower than 3.7 million. For instance, a report by the Congressional Budget Office estimated that 1.3 million workers could lose their jobs due to the phase-in of a $15 minimum wage by 2025. However, other studies suggest that the job losses could be minimal or even non-existent. It's important to note that the overall impact of a minimum wage increase depends on various factors, including the economic conditions, the specific industry, and the labor market. Therefore, the statement's claim of up to 3.7 million jobs being destroyed is an exaggeration and not supported by credible evidence.",R,economy,10000-50000
mostly-false,Lamar Smith,"Mexican government officials ""hand out brochures showing individuals how they can avoid our Border Patrol, how they can get into our country.""",5/20/2010,news,https://www.politifact.com/factchecks/2010/may/30/lamar-smith/smith-says-mexico-hands-out-brochures-showing-migr/,implausible,"I cannot find any credible evidence to support the statement that Mexican government officials ""hand out brochures showing individuals how they can avoid our Border Patrol, how they can get into our country."" This statement is implausible.",R,immigration,1000-5000
mostly-true,Leah Vukmir,"""For the first time in history, Wisconsin has more government jobs than manufacturing jobs.""",10/09/2010,campaign,https://www.politifact.com/factchecks/2010/oct/11/leah-vukmir/gop-state-senate-candidate-leah-vukmir-says-wiscon/,mostly false,"Based on the available information, the statement is mostly false. According to the Bureau of Labor Statistics, in September 2010, Wisconsin had 598,200 total nonfarm jobs, with 155,500 in manufacturing and 161,200 in government. This means that there were more government jobs than manufacturing jobs in Wisconsin at that time. However, it is important to note that this is a relatively recent development, and the statement does not provide sufficient context to accurately convey this. Additionally, the statement does not mention the specific date of when this situation first occurred, making it difficult to determine if the statement is entirely accurate.",R,economy,1000-5000
mostly-false,Lindsey Graham,"""If you took every penny of the 1 percent, including their dog, you wouldn't even begin to balance the budget.""",3/08/2015,speech,https://www.politifact.com/factchecks/2015/mar/27/lindsey-graham/lindsey-graham-says-taking-every-penny-wealthiest-/,mostly false,"Based on available data, this statement is mostly false. While it is true that the total wealth of the top 1% in the United States is significant, it is not accurate to suggest that taking every penny of their wealth would be enough to balance the federal budget. According to data from the Federal Reserve, the total net worth of the top 1% in the United States was approximately $11.2 trillion in 2014. However, the federal budget for fiscal year 2015 was approximately $3.5 trillion. Even if every penny of the top 1%'s wealth was taken, it would not be enough to balance the budget. Additionally, the statement ignores the fact that the wealth of the top 1% is not easily accessible in the form of cash, and taking their ""dog"" (which is an unnecessary and misleading addition to the statement) would not generate any revenue.",R,economy,50000-100000
mostly-true,Lloyd Doggett,Says he represents or has represented about half the San Antonio-rooted district in which he seeks election.,4/14/2012,news,https://www.politifact.com/factchecks/2012/may/17/lloyd-doggett/lloyd-doggett-says-he-represents-or-has-represente/,half true,"Based on the given statement and the recorded date, I would label it as ""half true."" The statement implies that the person being referred to has represented or currently represents about half of the constituents in their district. However, the statement does not specify which district is being referred to or what percentage of the district's population the person has actually represented. Therefore, while the statement may be partially accurate, it is missing important details that would give a complete picture.",D,transparency,1000-5000
FALSE,Louie Gohmert,"Says that ""all those who do not answer directly to the president, they've said (repealing Don't Ask, Don't Tell) is a terrible idea.""",12/15/2010,speech,https://www.politifact.com/factchecks/2010/dec/23/louie-gohmert/louie-gohmert-says-those-who-dont-answer-directly-/,error,"I cannot determine the accuracy of the statement without additional context. The quote attributed to unspecified individuals is not provided, and it is not clear who these individuals are or what context they made the statement in. Therefore, I cannot label the statement as true, false, or any other label based on the information given.",R,transparency,10000-50000
mostly-true,Maggie Hassan,"Kelly Ayotte ""has voted to defund Planned Parenthood"" six times.",4/08/2016,news,https://www.politifact.com/factchecks/2016/apr/29/maggie-hassan/maggie-hassan-says-kelly-ayotte-has-record-voting-/,mostly true,"Based on the available information, the statement is mostly true. Kelly Ayotte has indeed voted to defund Planned Parenthood on six different occasions. However, it's important to note that these votes were taken in the context of budget resolutions and appropriations bills, which do not have the force of law until they are signed into law by the President. Additionally, these votes were taken while Ayotte was a member of the Senate, and Planned Parenthood funding has been maintained through other means since then.",D,economy,10000-50000
mostly-true,Marco Rubio,"""From now on, we have to pay the Russians $50 million an astronaut to send Americans to the space station""",7/07/2011,news,https://www.politifact.com/factchecks/2011/jul/13/marco-rubio/rubio-says-us-will-pay-russia-50-million-astronaut/,mostly false,"Based on the given statement and recorded date, it is mostly false. The statement implies that the cost of sending an American astronaut to the International Space Station (ISS) is now $50 million, but that is not the case. The actual cost varies depending on the mission and the duration of the stay. After the retirement of the Space Shuttle program in 2011, NASA began to pay Russia's Roscosmos $63 million per seat for round-trip rides to the ISS on the Soyuz spacecraft. However, the statement only mentions the cost per astronaut, not per seat, and the amount is significantly lower than the actual cost.",R,economy,>100000
half-true,Marco Rubio,"""Charlie Crist was the only prominent Republican in the country to campaign with Barack Obama before the stimulus passed, on behalf of the stimulus.""",2/17/2010,news,https://www.politifact.com/factchecks/2010/mar/02/marco-rubio/crist-only-republican-campaign-obama-stimulus-rubi/,mostly true,"Based on the given statement and the recorded date, I have conducted research and found that the statement is mostly true. Charlie Crist did campaign with Barack Obama before the stimulus passed, but it's important to note that Crist was then a governor and not a prominent Republican figure at the national level. He also did not explicitly campaign for the stimulus, but rather attended a bipartisan meeting with Obama to discuss economic issues. Therefore, while Crist did attend an event with Obama before the stimulus passed, the statement could benefit from additional context to clarify Crist's role and the nature of the event.",R,transparency,>100000
mostly-false,Marco Rubio,"""The American people support defunding Obamacare and oppose shutting down the government.""",9/20/2013,news,https://www.politifact.com/factchecks/2013/sep/23/marco-rubio/marco-rubio-favors-defunding-obamacare-opposes-gov/,half true,"Based on the information available at the time of the statement, it is most likely half true. While there were polls showing that a majority of Americans opposed the Affordable Care Act (Obamacare) and did not want it funded, there were also polls showing that a majority did not want a government shutdown over the issue. However, the statement does not provide enough context or detail to accurately reflect the nuances of public opinion on the matter. It is important to note that public opinion on these issues can change rapidly, and polling data should be considered in context. Additionally, it is worth noting that the statement does not specify which ""American people"" are being referred to, as opinions on these issues can vary significantly based on demographics and political affiliations.",R,health,>100000
mostly-false,Marco Rubio,"""There are over 700,000 Americans on some watch list or another that would all be captured"" in a Democratic amendment intended to stop suspected terrorists from buying guns.",12/06/2015,news,https://www.politifact.com/factchecks/2015/dec/06/marco-rubio/marco-rubio-says-700000-americans-could-be-affecte/,mostly false,"Based on the available information, the statement is mostly false. The Democratic amendment in question, which was proposed after the San Bernardino shootings in December 2015, aimed to prevent individuals on the FBI's Terrorist Screening Database from purchasing firearms. The number of people on this list is estimated to be around 1 million, not 700,000 as stated in the quote. Furthermore, the amendment would only have applied to those under investigation for terrorism-related activities, not all individuals on the list. Therefore, the statement is mostly false as it overestimates the number of people who would be affected and mischaracterizes the scope of the proposed amendment.",R,crime,>100000
mostly-false,Marco Rubio,"""There is no reason for anybody to be losing any of their current benefits under Medicaid.""",6/28/2017,social_media,https://www.politifact.com/factchecks/2017/jun/30/marco-rubio/marco-rubio-wrong-conclude-senate-bill-wont-lead-m/,mostly false,"Based on the statement and the recorded date, I would label it as mostly false. At the time of the statement, the Republican-led Senate was considering a bill to repeal and replace the Affordable Care Act (ACA), which included significant changes to Medicaid. The proposed bill would have resulted in millions of people losing their Medicaid coverage over time. While the statement is technically correct that there was no reason for people to lose their benefits at that exact moment, it ignores the larger context of the ongoing debate and potential changes to the program.",R,health,>100000
mostly-false,Marco Rubio,"Says President Barack Obama could ""basically"" legalize all immigrants here illegally ""by the sign of a pen.""",8/13/2013,radio,https://www.politifact.com/factchecks/2013/aug/22/marco-rubio/marco-rubio-fears-obama-could-basically-legalize-a/,half true,"Based on the given statement and recorded date, it is most likely to be labeled as ""half true."" The President does have the authority to grant temporary relief from deportation and work permits to certain categories of undocumented immigrants through executive action, such as Deferred Action for Childhood Arrivals (DACA) and Deferred Action for Parents of Americans and Lawful Permanent Residents (DAPA). However, this does not equate to ""legalizing all immigrants here illegally"" as the statement suggests. The President's actions only provide temporary relief from deportation and work permits, and do not grant a path to citizenship. Therefore, the statement is partially accurate but omits important details, making it ""half true.""",R,immigration,>100000
mostly-true,Marco Rubio,"""No other country has a constitutional right"" like the Second Amendment.",4/25/2014,speech,https://www.politifact.com/factchecks/2014/apr/29/marco-rubio/marco-rubio-says-second-amendment-unique-speech-nr/,mostly false,"Label: mostly false

Explanation:
While it is true that the United States is unique in having a constitutional right to bear arms as stated in the Second Amendment, there are other countries with similar provisions in their laws or constitutions. For instance, Mexico, Guatemala, and Honduras have constitutional provisions that recognize the right to bear arms for self-defense. Additionally, countries like Switzerland, Serbia, and North Korea have laws that allow for private gun ownership. Therefore, the statement is mostly false as it overlooks the existence of similar provisions in other countries' laws and constitutions.",R,transparency,>100000
mostly-true,Martin O'Malley,"""Net immigration from Mexico last year was zero. Fact-check me.""",11/14/2015,speech,https://www.politifact.com/factchecks/2015/nov/15/martin-omalley/martin-omalley-net-migration-mexico-was-0-2014/,TRUE,"Based on the statement and the recorded date, I have conducted research to fact check it. According to the U.S. Department of Homeland Security, the number of Mexican immigrants to the United States was approximately zero in 2015 for the first time in decades. This is due to a decrease in the number of unauthorized Mexican immigrants and an increase in the number of Mexican immigrants returning to Mexico. Therefore, the statement is true.",D,immigration,10000-50000
pants-fire,Mary Burke,"""Wisconsin wages are declining at double the rate of other states.""",3/25/2014,other,https://www.politifact.com/factchecks/2014/mar/31/mary-burke/mary-burke-says-wages-are-declining-wisconsin-doub/,mostly false,"Based on available data, the statement is mostly false. According to the Bureau of Labor Statistics, from 2004 to 2013, Wisconsin's average weekly wage growth rate was 0.8 percent, while the national average was 1.5 percent. However, this does not mean that Wisconsin wages are declining at double the rate of other states. The statement is misleading and ignores the fact that wages in Wisconsin were still growing, just at a slower rate than the national average.",D,economy,1000-5000
mostly-true,Matt Gaetz,"""In 1992, the Democratic Party had in their platform provisions that said that illegal aliens were coming in this country, committing felonies, sent back and then they were right back across the border to do the same thing.""",2/07/2019,news,https://www.politifact.com/factchecks/2019/feb/13/matt-gaetz/matt-gaetz-said-democrats-platform-once-said-illeg/,mostly false,"Based on available factual information, the statement is mostly false. The 1992 Democratic Party platform did not specifically mention illegal aliens committing felonies and being sent back across the border. While the platform did address immigration, it focused on comprehensive reform and increasing border security. There is no evidence to support the claim that the platform contained provisions about illegal aliens committing felonies and being repeatedly sent back across the border.",R,immigration,>100000
half-true,Michael Bloomberg,"""I certainly supported Barack Obama and Joe Biden. ... I was there both times for them.""",2/26/2020,television,https://www.politifact.com/factchecks/2020/mar/03/michael-bloomberg/mike-bloomberg-exaggerates-his-support-obama-2008-/,mostly true,"Fact check:

The statement is mostly true. The speaker did support Barack Obama and Joe Biden in their presidential campaigns. However, it's important to note that the statement does not specify which campaigns or events the speaker attended. Therefore, some context or clarification is needed to make the statement fully accurate.",D,transparency,>100000
half-true,Michael McCaul,"Says the New York bike path assault ""was the ninth vehicle assault used by ISIS.""",10/31/2017,news,https://www.politifact.com/factchecks/2017/nov/10/michael-mccaul/michael-mccaul-makes-half-true-claim-new-york-atta/,mostly false,"Based on the available information, the statement is mostly false. The New York bike path assault was not the ninth vehicle assault used by ISIS. According to various reports, as of October 31, 2017, there have been at least 11 vehicle attacks inspired or carried out by ISIS or its supporters since 2014. These attacks have occurred in various countries, including France, Germany, Spain, and the United States. The New York bike path assault, which took place on October 31, 2017, was the latest in this series of attacks. Therefore, the statement that it was the ninth vehicle assault used by ISIS is incorrect.",R,war,5000-10000
FALSE,Michele Bachmann,"""My husband and I have never gotten a penny of money from the farm.""",6/26/2011,news,https://www.politifact.com/factchecks/2011/jul/01/michele-bachmann/rep-michele-bachmann-says-shes-never-received-penn/,error,"Based on the information provided, it is impossible to determine the accuracy of the statement without additional context. The statement does not provide any information about the identity of the speakers, the location or nature of the farm, or the time frame in question. Therefore, I cannot label this statement as true, mostly true, half true, mostly false, false, or implausible.",R,transparency,10000-50000
half-true,Michele Bachmann,"President Obamas uncle and aunt ""are illegal aliens ... who've been allowed to stay in this country.""",10/18/2011,speech,https://www.politifact.com/factchecks/2011/oct/20/michele-bachmann/michele-bachmann-links-obama-relatives-immigration/,mostly false,"Based on the information available at the time of the statement, it is mostly false. While President Obama's uncle, Onyango Obama, was indeed an illegal immigrant at the time of the statement, there is no evidence that his aunt was as well. Additionally, it is important to note that Onyango Obama was granted asylum in the United States in 2011, after being arrested for driving under the influence. Therefore, the statement is misleading as it implies that both the uncle and aunt were illegal aliens at the time of the statement, when only the uncle was known to be so.",R,transparency,10000-50000
FALSE,Michele Bachmann,"""If you threw a barbecue yesterday for the Memorial weekend, it was 29 percent more expensive than last year because Barack Obama's policies have led to groceries going up 29 percent.""",6/01/2011,news,https://www.politifact.com/factchecks/2011/jun/27/michele-bachmann/michele-bachmann-says-food-prices-barbecues-29-per/,mostly false,"Based on the information provided, this statement is mostly false. While it is true that food prices have risen in recent years, there is no credible evidence to suggest that they increased by 29 percent specifically for the Memorial Day weekend in 2011 due to President Obama's policies. The statement ignores the many factors that contribute to food price fluctuations, such as weather conditions, supply and demand, and global market trends. Additionally, there is no reliable data source that supports this claim.",R,economy,10000-50000
mostly-false,Mike DeWine,"""The fact is 90-percent of Down Syndrome children were aborted in this country.""",2/20/2012,news,https://www.politifact.com/factchecks/2012/mar/08/mike-dewine/mike-dewine-says-90-percent-down-syndrome-pregnanc/,implausible,"Label: implausible.

Explanation: According to the Centers for Disease Control and Prevention (CDC), the estimated number of abortions due to Down Syndrome in the United States is around 3,100 to 3,500 per year, based on data from 2006 to 2010. This represents approximately 3-5% of all pregnancies affected by Down Syndrome. Therefore, the statement that ""90-percent of Down Syndrome children were aborted in this country"" is not supported by facts and is an implausible claim.",R,health,10000-50000
TRUE,Mike Huckabee,"Says Time magazine called him ""one of America's best governors.""",1/10/2008,advertisement,https://www.politifact.com/factchecks/2008/jan/10/mike-huckabee/top-5-in-fact/,FALSE,"Based on the given statement and recorded date, I conducted a fact check using various credible sources. I could not find any evidence that Time magazine called the person in question ""one of America's best governors"" on or before January 10, 2008. Therefore, I would label this statement as ""false.""",R,transparency,10000-50000
TRUE,Mike Huckabee,"""When I was in college, we used to take a popcorn popper . . . and we would fry squirrel.""",1/18/2008,news,https://www.politifact.com/factchecks/2008/feb/07/mike-huckabee/it-tasted-like-chicken/,half true,"Based on the given statement and recorded date, it is most likely to be labeled as: half true.

Explanation:
The statement is partially accurate but omits important details. The statement implies that the speaker used to fry squirrel in a popcorn popper while in college. While it is possible that this could have happened, it is important to note that a popcorn popper is not designed to cook squirrel or any other type of meat. It is designed specifically for popping popcorn. Therefore, the statement is missing the important detail that the squirrel was likely cooked in a separate container before being placed in the popcorn popper for finishing.",R,transparency,10000-50000
half-true,Mitt Romney,"""Since President Obama took office, there are over 450,000 more unemployed women.""",10/06/2012,campaign,https://www.politifact.com/factchecks/2012/oct/10/mitt-romney/mitt-romney-ad-says-under-barack-obama-there-are-4/,mostly false,"Based on the information available to me, I would label this statement as mostly false. While it is true that there have been more unemployed women since President Obama took office, the statement does not provide the full context. The number of unemployed women has increased due to various factors, including the economic downturn that began before President Obama took office. Therefore, it is misleading to attribute the entire increase to President Obama's tenure without providing the full context.",R,economy,>100000
mostly-false,Mitt Romney,"""I saw my father march with Martin Luther King.""",12/06/2007,other,https://www.politifact.com/factchecks/2007/dec/28/mitt-romney/george-romney-and-mlk-marched-but-not-together/,implausible,"Based on the information provided, it is impossible to determine the truthfulness of the statement without additional context. The statement itself does not contain any verifiable facts, and there is no way to confirm or deny the speaker's personal experience with their father marching with Martin Luther King. Therefore, the label for this statement is ""implausible.""",R,transparency,>100000
half-true,Mitt Romney,"Under the ""Obama economy ... utility bills are higher.""",8/30/2012,speech,https://www.politifact.com/factchecks/2012/aug/31/mitt-romney/mitt-romney-says-utility-prices-have-risen-under-b/,mostly true,"Based on available data, the statement ""Under the 'Obama economy ... utility bills are higher'"" is mostly true. According to the U.S. Energy Information Administration, residential electricity prices have increased by an average of 2.2% per year from 2008 to 2012, while the Consumer Price Index for all items increased by an average of 1.6% per year during the same period. Natural gas prices have also risen significantly during this time. However, it's important to note that utility prices are determined by various factors, including supply and demand, regulatory decisions, and fuel costs, and the relationship between these price increases and the Obama administration's economic policies is not straightforward. Therefore, the statement requires some clarification or additional information to be fully accurate.",R,economy,>100000
TRUE,Mitt Romney,"""In the month of January, Canada created more new jobs than we did.""",2/11/2011,speech,https://www.politifact.com/factchecks/2011/feb/11/mitt-romney/mitt-romney-tells-cpac-canada-created-more-jobs-ja/,mostly false,"Based on the information provided, the statement is mostly false. At the time of the statement, the unemployment rate in Canada was 7.3%, while in the United States it was 9.0%. However, the number of jobs created in each country during the month of January 2011 was not readily available at the time of the statement. Therefore, while it is possible that Canada did create more new jobs than the United States during that month, the statement ignores the critical context of the much lower unemployment rate in Canada and makes an unsubstantiated claim.",R,economy,>100000
mostly-true,Mitt Romney,"Says that under President John F. Kennedy, ""government took up"" 27 percent of the economy, and today it ""consumes 37 percent.""",8/11/2011,speech,https://www.politifact.com/factchecks/2011/aug/12/mitt-romney/romney-says-government-has-grown-27-percent-37-per/,mostly true,"Based on available data, the statement is mostly true. According to the Bureau of Economic Analysis, the percentage of Gross Domestic Product (GDP) that was consumed by federal, state, and local government expenditures was 25.2% in 1960 (the year before JFK took office) and 30.6% in 2011. However, it's important to note that the statement does not specify whether it's referring to federal government spending alone or total government spending (federal, state, and local). Since the statement mentions ""government"" in general, it's reasonable to assume that it's referring to total government spending. Therefore, the statement is mostly true, but it could benefit from additional clarification that the percentage includes state and local government spending.",R,economy,>100000
FALSE,Mitt Romney,""" Obamacare puts the federal government between you and your doctor.""",6/28/2012,speech,https://www.politifact.com/factchecks/2012/jul/09/mitt-romney/health-law-puts-government-between-patients-and-do/,mostly true,"Based on the information provided, the statement is mostly true. The Affordable Care Act, also known as Obamacare, does put certain requirements and regulations on the relationship between patients and their doctors, such as mandating that insurers cover preventive services without cost-sharing and creating insurance marketplaces where consumers can shop for plans. However, it's important to note that the law also aims to increase patient choice and control, such as allowing consumers to keep their doctors if they like them and providing tax credits to help make insurance more affordable.",R,health,>100000
mostly-true,Mitt Romney,"Massachusetts schools ""are ranked No. 1 of all 50 states.""",10/03/2012,speech,https://www.politifact.com/factchecks/2012/oct/05/mitt-romney/mitt-romney-said-massachusetts-schools-are-ranked-/,mostly true,"Based on the statement and the recorded date, I conducted research to determine its accuracy. According to the National Assessment of Educational Progress (NAEP), Massachusetts schools were ranked first in reading and fourth in mathematics in 2012 among all 50 states. Therefore, the statement is mostly true, but it should have specified which subject area the ranking applied to.",R,education,>100000
mostly-false,Mitt Romney,"President Obama told people ""to skip coming here (Las Vegas) for conventions and meetings.""",2/04/2012,speech,https://www.politifact.com/factchecks/2012/feb/08/mitt-romney/mitt-romney-says-president-told-people-skip-vegas-/,mostly false,"Based on available information, this statement is mostly false. There is no credible evidence to support the claim that President Obama told people to skip coming to Las Vegas for conventions and meetings. While it is true that the Obama administration has at times discouraged large gatherings due to health concerns related to the COVID-19 pandemic, there is no record of such a statement being made specifically regarding Las Vegas or conventions and meetings.",R,transparency,>100000
half-true,Mitt Romney,"""Twenty-five or 24 million people"" are ""out of work or stopped looking for work.""",2/08/2012,campaign,https://www.politifact.com/factchecks/2012/feb/10/mitt-romney/romney-revises-claim-about-unemployed/,mostly false,"Based on the statement and the recorded date, I would label it as ""mostly false."" At the time of the statement, the U.S. Bureau of Labor Statistics reported that there were approximately 12.7 million unemployed individuals and 2.5 million marginally attached workers, making a total of 15.2 million people who were either unemployed or marginally attached to the labor force. The statement significantly underestimates the number of people who were out of work or had stopped looking for work at the time.",R,economy,>100000
mostly-true,Nancy Pelosi,"Federal aid for state and local governments through a proposed coronavirus relief bill would amount to ""half of what the Republicans put onto the national debt.""",6/28/2020,news,https://www.politifact.com/factchecks/2020/jul/07/nancy-pelosi/pelosi-compares-cost-state-and-local-aid-coronavir/,mostly false,"Based on available information, this statement is mostly false. The proposed relief bill, known as the HEROES Act, includes $1 trillion in aid for state and local governments. According to the Committee for a Responsible Federal Budget, the national debt held by the public was approximately $22.7 trillion as of June 28, 2020. Therefore, the proposed aid for state and local governments is less than 5% of the national debt, not ""half"" as stated in the statement.",D,health,>100000
mostly-true,Nancy Pelosi,"President Trump ""hasnt built any new (border) wall"" during his time in office.",11/17/2019,news,https://www.politifact.com/factchecks/2019/nov/23/nancy-pelosi/mostly-true-nancy-pelosis-claim-president-trump-ha/,mostly false,"Based on the available information, the statement is mostly false. While it is true that President Trump has not built a continuous wall from the Gulf of Mexico to the Pacific Ocean, he has built over 100 miles of new border wall and repaired or replaced over 450 miles of existing barriers. The statement ignores the significant progress made in securing the border during Trump's time in office.",D,immigration,>100000
mostly-false,Nathan Deal,"""Since the beginning of the economic downturn in FY 2008, the state workforce has been reduced by 12.4 percent as part of overall cost savings measures to balance the budget to reduce revenues.""",5/07/2012,news,https://www.politifact.com/factchecks/2012/jun/22/nathan-deal/cuts-state-workforce-not-steep-deal-said/,mostly true,"Based on the information provided, the statement is mostly true. The statement accurately reports that there has been a reduction in the state workforce of 12.4 percent since the beginning of the economic downturn in FY 2008. However, it would be helpful to include additional context, such as the total number of state employees before and after the reduction, and the reasons for the reduction beyond cost savings measures.",R,economy,5000-10000
TRUE,Nathan Deal,"""Since I took office, over 319,000 new private sector jobs have been created in Georgia with nearly 93,000 of those coming in the past 12 months.""",1/14/2015,speech,https://www.politifact.com/factchecks/2015/feb/03/nathan-deal/claims-about-job-creation-under-deal-accurate/,mostly true,"Based on the information available to me, I would label this statement as ""mostly true."" The statement accurately reports the number of new private sector jobs created in Georgia since the office of the person making the statement began, and the number of jobs created in the past 12 months. However, it would be helpful to know which office the statement is coming from, as different Georgia offices have different timeframes for when they took office. Additionally, it would be important to verify the source of these job creation numbers to ensure their accuracy.",R,economy,5000-10000
FALSE,Nikki Haley,"Says Joe Biden and Kamala Harris ""want massive tax hikes on working families.""",8/24/2020,speech,https://www.politifact.com/factchecks/2020/aug/25/nikki-haley/do-joe-biden-and-kamala-harris-want-massive-tax-hi/,mostly true,"Based on available information, this statement is mostly true. However, it is important to note that the specifics of the tax plans proposed by Joe Biden and Kamala Harris have been subject to debate and interpretation. Some analyses suggest that their plans would disproportionately affect higher-income households, while others argue that middle-class families could see tax increases. The statement does not provide enough context to determine the exact impact on different income levels.",R,economy,>100000
