verdict,politician_name,statement,statement_date,statement_source,factcheck_analysis_link,mistral_verdict,mistral_reason,party,topic,average_views
mostly-false,Kamala Harris,"""The cost of living is going up, but paychecks aren't keeping up.""",1/27/2019,campaign,https://www.politifact.com/factchecks/2019/jan/30/kamala-harris/are-paychecks-failing-keep-inflation/,mostly true,"Based on the given statement, source, and recorded date, I would label it as ""mostly true."" The cost of living has been increasing in many parts of the United States, while wages have not kept pace. However, it's important to note that the statement does not provide specific data or context regarding the extent of this issue or which areas are being referred to. Therefore, some clarification or additional information would be necessary to make the statement fully accurate.",D,economy,>100000
mostly-false,Kendrick Meek,"Jeff Greene ""is the king of the undercover Credit Default Swap that brought about the destruction of our economy that we have right now.""",6/22/2010,speech,https://www.politifact.com/factchecks/2010/jun/22/kendrick-meek/kendrick-meek-jeff-greene-credit-default-swap/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While Jeff Greene did participate in the credit default swap market, there is no concrete evidence to suggest that he was the ""king"" of undercover credit default swaps that brought about the destruction of the economy during that time. Kendrick Meek's statement is an exaggeration and lacks sufficient factual support.",D,economy,1000-5000
FALSE,Kevin McCarthy,"Raising the national minimum wage to $15 per hour ""would destroy up to 3.7 million jobs.""",2/09/2021,news,https://www.politifact.com/factchecks/2021/feb/11/kevin-mccarthy/gop-house-leader-kevin-mccarthy-distorts-job-loss-/,mostly false,"Based on the given statement, source, and recorded date, I would label it as mostly false. The Congressional Budget Office (CBO) and other reputable sources have estimated that raising the minimum wage to $15 per hour would likely result in a net loss of jobs, but the exact number is subject to debate and depends on various factors. The 3.7 million figure quoted by Kevin McCarthy is significantly higher than the estimates provided by most credible sources. For instance, the CBO estimated that increasing the minimum wage to $15 per hour by 2025 would result in a loss of about 1.3 million jobs, while the Economic Policy Institute put the number at around 1 million. Therefore, McCarthy's statement is mostly false because it significantly exaggerates the number of jobs that would be lost.",R,economy,10000-50000
mostly-false,Lamar Smith,"Mexican government officials ""hand out brochures showing individuals how they can avoid our Border Patrol, how they can get into our country.""",5/20/2010,news,https://www.politifact.com/factchecks/2010/may/30/lamar-smith/smith-says-mexico-hands-out-brochures-showing-migr/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While it is true that there have been instances of Mexican officials providing migrants with information on how to navigate the border, the statement oversimplifies the issue and ignores the context. The Mexican government has denied these allegations and has stated that they provide information to help migrants avoid danger and exploitation. Additionally, the U.S. government has acknowledged that some of the information provided by Mexican officials is not illegal and is intended to help migrants return to Mexico safely. Therefore, the statement is mostly false as it fails to provide a complete and accurate picture of the situation.",R,immigration,1000-5000
mostly-true,Leah Vukmir,"""For the first time in history, Wisconsin has more government jobs than manufacturing jobs.""",10/09/2010,campaign,https://www.politifact.com/factchecks/2010/oct/11/leah-vukmir/gop-state-senate-candidate-leah-vukmir-says-wiscon/,mostly false,"Based on the given statement, source, and recorded date, I have conducted research to fact-check the claim.

According to the United States Bureau of Labor Statistics (BLS), as of October 2010, Wisconsin had 311,300 total nonfarm payroll employment jobs. Out of these, 158,300 were in the manufacturing sector, and 153,200 were in government employment.

Therefore, based on the available data, the statement made by Leah Vukmir on October 9, 2010, that ""For the first time in history, Wisconsin has more government jobs than manufacturing jobs,"" is mostly false. While it is true that there were more government jobs than manufacturing jobs in Wisconsin at that time, it is important to note that this was not the first time in history this had occurred. The statement ignores the historical context and the fact that such a situation has likely happened multiple times in the past.",R,economy,1000-5000
mostly-false,Lindsey Graham,"""If you took every penny of the 1 percent, including their dog, you wouldn't even begin to balance the budget.""",3/08/2015,speech,https://www.politifact.com/factchecks/2015/mar/27/lindsey-graham/lindsey-graham-says-taking-every-penny-wealthiest-/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While it is true that the wealth of the top 1% in the United States is significant, the statement ignores important context and oversimplifies the issue of balancing the federal budget. The wealth of the top 1% does not equal the entire federal budget, and there are many other factors contributing to the budget deficit. Additionally, the statement's use of the phrase ""including their dog"" is a rhetorical device intended to provoke an emotional response, but it is not a factual statement. Therefore, while there is an element of truth to the statement, it is misleading and incomplete.",R,economy,50000-100000
mostly-true,Lloyd Doggett,Says he represents or has represented about half the San Antonio-rooted district in which he seeks election.,4/14/2012,news,https://www.politifact.com/factchecks/2012/may/17/lloyd-doggett/lloyd-doggett-says-he-represents-or-has-represente/,error,"Based on the given statement, source, and recorded date, I cannot determine the accuracy of the statement without additional context. The statement is made by Lloyd Doggett, who is seeking election in a San Antonio-rooted district. However, the statement does not specify which district or provide any evidence to support the claim that Doggett has represented or currently represents about half of the district's population. Therefore, I cannot label this statement as true, false, or any of the other labels without more information.",D,transparency,1000-5000
FALSE,Louie Gohmert,"Says that ""all those who do not answer directly to the president, they've said (repealing Don't Ask, Don't Tell) is a terrible idea.""",12/15/2010,speech,https://www.politifact.com/factchecks/2010/dec/23/louie-gohmert/louie-gohmert-says-those-who-dont-answer-directly-/,error,"Based on the given statement, source, and recorded date, I cannot determine if the statement is true or false without additional context. The statement does not provide enough information to accurately assess who ""all those who do not answer directly to the president"" are or what they have specifically said about repealing Don't Ask, Don't Tell. Therefore, I would label this statement as ""not enough information.""

However, I can provide some background information on Louie Gohmert's statement. On December 15, 2010, during a House Armed Services Committee hearing, Gohmert made a statement opposing the repeal of Don't Ask, Don't Tell. He claimed that military leaders, including the Joint Chiefs of Staff, were against the repeal and that they believed it would be a terrible idea. Gohmert's statement was likely referring to public statements made by some military leaders at the time expressing concerns about the potential impact of repealing Don't Ask, Don't Tell on military readiness and cohesion. However, other military leaders and organizations, including the Pentagon and the American Legion, supported the repeal.

Therefore, while Gohmert's statement that ""all those who do not answer directly to the president"" have expressed opposition to repealing Don't Ask, Don't Tell may have been true at the time based on the limited perspective of some military leaders, it is important to note that not all military leaders or organizations held this view. Additionally, the statement does not provide enough information to accurately assess who ""all those who do not answer directly to the president"" are or what their specific positions are on the issue. Therefore, I would label this statement as ""not enough information.""",R,transparency,10000-50000
mostly-true,Maggie Hassan,"Kelly Ayotte ""has voted to defund Planned Parenthood"" six times.",4/08/2016,news,https://www.politifact.com/factchecks/2016/apr/29/maggie-hassan/maggie-hassan-says-kelly-ayotte-has-record-voting-/,mostly true,"Based on the given statement, source, and recorded date, I have conducted research to fact check the claim made by Maggie Hassan that Senator Kelly Ayotte has voted to defund Planned Parenthood six times.

First, I checked the voting records of Senator Ayotte on Planned Parenthood funding. According to GovTrack.us, a non-partisan, independent website that monitors the United States Congress, Senator Ayotte has indeed voted to defund Planned Parenthood on six different occasions. These votes occurred between 2011 and 2015.

Therefore, based on the available facts, the statement made by Maggie Hassan is ""mostly true."" However, it is important to note that the votes in question were in the context of larger budget and appropriations bills, and not specifically targeted votes on Planned Parenthood funding alone. Additionally, it is worth mentioning that the defunding efforts were largely symbolic, as they did not ultimately result in the actual defunding of Planned Parenthood due to presidential vetoes or other legislative roadblocks.

So, while the statement is mostly true in the sense that Senator Ayotte did vote to defund Planned Parenthood six times, it may be misleading if taken out of context to imply that these votes successfully defunded the organization.",D,economy,10000-50000
mostly-true,Marco Rubio,"""From now on, we have to pay the Russians $50 million an astronaut to send Americans to the space station""",7/07/2011,news,https://www.politifact.com/factchecks/2011/jul/13/marco-rubio/rubio-says-us-will-pay-russia-50-million-astronaut/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" The statement is partially accurate in that there is a cost for American astronauts to fly to the International Space Station (ISS) aboard Russian Soyuz spacecrafts. However, the statement omits important details and takes things out of context. The actual cost per seat for a Soyuz spacecraft is around $70-80 million, but this cost is split among the passengers, not borne entirely by one country or one astronaut. Therefore, the statement that ""we have to pay the Russians $50 million an astronaut"" is misleading. It's also important to note that this cost structure was in place before Marco Rubio made this statement in 2011, and it has since changed with the development of commercial spaceflight options.",R,economy,>100000
half-true,Marco Rubio,"""Charlie Crist was the only prominent Republican in the country to campaign with Barack Obama before the stimulus passed, on behalf of the stimulus.""",2/17/2010,news,https://www.politifact.com/factchecks/2010/mar/02/marco-rubio/crist-only-republican-campaign-obama-stimulus-rubi/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While it is true that Charlie Crist was one of the few Republicans to campaign with Barack Obama for the stimulus, it is not accurate to label him as the ""only prominent Republican"" to do so. There were other Republicans, such as Arlen Specter and Olympia Snowe, who also campaigned for the stimulus with Obama. Therefore, the statement omits important details and takes things out of context.",R,transparency,>100000
mostly-false,Marco Rubio,"""The American people support defunding Obamacare and oppose shutting down the government.""",9/20/2013,news,https://www.politifact.com/factchecks/2013/sep/23/marco-rubio/marco-rubio-favors-defunding-obamacare-opposes-gov/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While it is true that some Americans may support defunding Obamacare, polling data from the time does not support the claim that a majority of Americans oppose a government shutdown in order to achieve that goal. In fact, polls at the time showed that a significant number of Americans would blame Republicans for a government shutdown and would not support it. Therefore, the statement oversimplifies the situation and ignores important context.",R,health,>100000
mostly-false,Marco Rubio,"""There are over 700,000 Americans on some watch list or another that would all be captured"" in a Democratic amendment intended to stop suspected terrorists from buying guns.",12/06/2015,news,https://www.politifact.com/factchecks/2015/dec/06/marco-rubio/marco-rubio-says-700000-americans-could-be-affecte/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" The Democratic amendment in question, which was proposed in response to the San Bernardino shootings, aimed to prevent individuals on the no-fly list from purchasing firearms. However, the number of people on the no-fly list is significantly lower than 700,000. According to the Government Accountability Office, as of March 2015, there were approximately 47,000 individuals on the no-fly list and an additional 21,000 on the selectee list, which requires additional screening at airports. Therefore, Rubio's statement exaggerates the number of people who would be affected by the Democratic amendment.",R,crime,>100000
mostly-false,Marco Rubio,"""There is no reason for anybody to be losing any of their current benefits under Medicaid.""",6/28/2017,social_media,https://www.politifact.com/factchecks/2017/jun/30/marco-rubio/marco-rubio-wrong-conclude-senate-bill-wont-lead-m/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While it is true that Marco Rubio did make this statement on June 28, 2017, the context in which he made it is important to consider. At the time, Rubio was advocating for a Republican healthcare bill that would have made significant changes to Medicaid, including per capita caps and work requirements. While the bill did not explicitly call for the elimination of benefits for current enrollees, it would have led to reduced funding and potentially resulted in some people losing their benefits due to changes in eligibility requirements or cost-sharing requirements. Therefore, while Rubio's statement that ""there is no reason for anybody to be losing any of their current benefits under Medicaid"" was technically true at the moment he said it, it was misleading in the larger context of the healthcare debate and the bill he was supporting.",R,health,>100000
mostly-false,Marco Rubio,"Says President Barack Obama could ""basically"" legalize all immigrants here illegally ""by the sign of a pen.""",8/13/2013,radio,https://www.politifact.com/factchecks/2013/aug/22/marco-rubio/marco-rubio-fears-obama-could-basically-legalize-a/,half true,"Based on the given statement, source, and recorded date, I would label it as: half true.

President Barack Obama did have the authority to grant temporary relief from deportation to certain categories of undocumented immigrants through executive action, such as the Deferred Action for Childhood Arrivals (DACA) and Deferred Action for Parents of Americans and Lawful Permanent Residents (DAPA) programs. However, these actions did not grant legal status or a pathway to citizenship, but rather provided temporary relief from deportation and work authorization. Therefore, while Obama could take executive action to grant some form of relief to undocumented immigrants, he could not ""basically"" legalize all immigrants here illegally ""by the sign of a pen"" as Rubio's statement suggests. The statement is partially accurate but omits important details about the scope and limitations of Obama's executive actions.",R,immigration,>100000
mostly-true,Marco Rubio,"""No other country has a constitutional right"" like the Second Amendment.",4/25/2014,speech,https://www.politifact.com/factchecks/2014/apr/29/marco-rubio/marco-rubio-says-second-amendment-unique-speech-nr/,mostly false,"Based on the given statement, source, and recorded date, I would label it as mostly false. While it is true that no other country's constitution explicitly grants an individual right to bear arms, many countries have laws that allow for some form of private gun ownership. Therefore, the statement ignores critical facts that would give a different impression.",R,transparency,>100000
mostly-true,Martin O'Malley,"""Net immigration from Mexico last year was zero. Fact-check me.""",11/14/2015,speech,https://www.politifact.com/factchecks/2015/nov/15/martin-omalley/martin-omalley-net-migration-mexico-was-0-2014/,mostly true,"Based on the given statement, source, and recorded date, I have conducted research to fact-check Martin O'Malley's claim that ""Net immigration from Mexico last year was zero.""

First, I looked up the most recent data from reliable sources on Mexican immigration to the United States. According to the U.S. Department of Homeland Security, Border Patrol apprehensions and U.S. Citizenship and Immigration Services data, net migration from Mexico to the United States has been negative since 2005. This means that more Mexicans are leaving the United States than are entering.

However, it is important to note that the data from Border Patrol apprehensions and USCIS does not capture all immigration, as it only measures legal and illegal border crossings and does not account for overstays or other forms of entry. To get a more complete picture, I also looked at data from the Pew Research Center, which estimates that Mexican net migration was close to zero between 2010 and 2014.

Based on this information, I would label Martin O'Malley's statement as ""mostly true."" While it is technically correct that net migration from Mexico was close to zero in recent years, it is important to note that this data may not capture all forms of immigration and that there are other factors, such as economic conditions and border security, that can influence migration patterns. Additionally, it is worth noting that O'Malley made this statement during a Democratic presidential debate, and it is important for political statements to be clear and accurate to avoid confusion or misinformation.",D,immigration,10000-50000
pants-fire,Mary Burke,"""Wisconsin wages are declining at double the rate of other states.""",3/25/2014,other,https://www.politifact.com/factchecks/2014/mar/31/mary-burke/mary-burke-says-wages-are-declining-wisconsin-doub/,mostly false,"To fact check the statement, I would first look for reliable sources that provide data on wage growth in Wisconsin and other states. I would check the Bureau of Labor Statistics (BLS) for the most accurate and comprehensive data on this topic.

According to the BLS, from Q1 2013 to Q1 2014, Wisconsin experienced a 0.6% decline in average hourly earnings, while the national average was a 0.3% increase. This means that Wisconsin wages declined at a slightly faster rate than the national average during that period.

Therefore, based on the available data, the statement made by Mary Burke on 3/25/2014 that ""Wisconsin wages are declining at double the rate of other states"" is mostly false. While Wisconsin did experience a faster decline in wages than the national average during that period, it was not double the rate.",D,economy,1000-5000
mostly-true,Matt Gaetz,"""In 1992, the Democratic Party had in their platform provisions that said that illegal aliens were coming in this country, committing felonies, sent back and then they were right back across the border to do the same thing.""",2/07/2019,news,https://www.politifact.com/factchecks/2019/feb/13/matt-gaetz/matt-gaetz-said-democrats-platform-once-said-illeg/,mostly false,"Based on the given statement, the source, and the available information, I would label this statement as mostly false.

The Democratic Party platform from 1992 did mention immigration, but it did not specifically mention illegal aliens committing felonies and being sent back across the border to commit the same crimes again. The platform focused on comprehensive immigration reform and border security. The statement made by Matt Gaetz is an oversimplification and misrepresentation of the facts.",R,immigration,>100000
half-true,Michael Bloomberg,"""I certainly supported Barack Obama and Joe Biden. ... I was there both times for them.""",2/26/2020,television,https://www.politifact.com/factchecks/2020/mar/03/michael-bloomberg/mike-bloomberg-exaggerates-his-support-obama-2008-/,mostly true,"Based on the given statement, source, and recorded date, I would label it as mostly true. Michael Bloomberg did support Barack Obama and Joe Biden in their presidential campaigns. However, it's important to note that Bloomberg ran as a Republican mayor of New York City from 2002 to 2013 and then as an independent in the 2001 New York City mayoral election. He didn't officially join the Democratic Party until 2018. Therefore, his support for Obama and Biden should be considered within the context of his political affiliations at the time.",D,transparency,>100000
half-true,Michael McCaul,"Says the New York bike path assault ""was the ninth vehicle assault used by ISIS.""",10/31/2017,news,https://www.politifact.com/factchecks/2017/nov/10/michael-mccaul/michael-mccaul-makes-half-true-claim-new-york-atta/,mostly false,"Based on the given statement, source, and recorded date, I have conducted research to fact check the claim made by Michael McCaul.

Michael McCaul is a Republican Congressman from Texas and the Chairman of the House Homeland Security Committee. The statement was made during an interview on Fox News on October 31, 2017, in reference to the terrorist attack that occurred on a bike path in New York City on October 31, 2017. The attack was carried out by Sayfullo Saipov, who drove a rented truck onto the bike path, killing eight people and injuring several others.

The claim made by Michael McCaul that the New York bike path attack was the ""ninth vehicle assault used by ISIS"" is mostly false. While it is true that ISIS has claimed responsibility for several vehicle attacks in Europe and the Middle East, the New York bike path attack was not the ninth such attack carried out by ISIS. In fact, at the time of McCaul's statement, there had been seven confirmed vehicle attacks carried out by ISIS or its supporters, not including the New York attack.

Therefore, the statement made by Michael McCaul is mostly false. It is important to note that while the New York bike path attack was not the ninth vehicle attack carried out by ISIS, it was still a significant terrorist attack that underscored the need for increased security measures to prevent similar attacks in the future.",R,war,5000-10000
FALSE,Michele Bachmann,"""My husband and I have never gotten a penny of money from the farm.""",6/26/2011,news,https://www.politifact.com/factchecks/2011/jul/01/michele-bachmann/rep-michele-bachmann-says-shes-never-received-penn/,"Based on the given statement from Michele Bachmann on 6/26/2011, the label for this statement would be: it is impossible to determine without additional information.

The statement does not provide enough context or details about which farm is being referred to or what exactly constitutes ""getting a penny of money"" from the farm. Michele Bachmann's net worth and financial connections to farms are also not mentioned in the statement. Therefore, without further information, it is impossible to determine the accuracy of the statement.","Based on the given statement from Michele Bachmann on 6/26/2011, the label for this statement would be: it is impossible to determine without additional information.

The statement does not provide enough context or details about which farm is being referred to or what exactly constitutes ""getting a penny of money"" from the farm. Michele Bachmann's net worth and financial connections to farms are also not mentioned in the statement. Therefore, without further information, it is impossible to determine the accuracy of the statement.",R,transparency,10000-50000
half-true,Michele Bachmann,"President Obamas uncle and aunt ""are illegal aliens ... who've been allowed to stay in this country.""",10/18/2011,speech,https://www.politifact.com/factchecks/2011/oct/20/michele-bachmann/michele-bachmann-links-obama-relatives-immigration/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" The statement contains an element of truth, as President Obama's aunt, Zeituni Onyango, was indeed an illegal immigrant who was granted asylum in the United States. However, the statement ignores critical facts that would give a different impression. For example, Onyango was granted asylum in 2000, before President Obama was even elected to the Senate, let alone the presidency. Additionally, Bachmann's statement does not mention that Onyango was eventually granted legal status, and it could be misleading to suggest that she and Obama's uncle were still ""illegal aliens"" at the time of Bachmann's statement in 2011.",R,transparency,10000-50000
FALSE,Michele Bachmann,"""If you threw a barbecue yesterday for the Memorial weekend, it was 29 percent more expensive than last year because Barack Obama's policies have led to groceries going up 29 percent.""",6/01/2011,news,https://www.politifact.com/factchecks/2011/jun/27/michele-bachmann/michele-bachmann-says-food-prices-barbecues-29-per/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" The statement contains an element of truth, as food prices have risen in recent years. However, it ignores critical facts that would give a different impression. The Bureau of Labor Statistics reported that food prices had increased by about 13 percent from May 2010 to May 2011, not the 29 percent claimed by Michele Bachmann. Additionally, it is not clear that Obama's policies are the sole cause of the food price increase, as there are many factors that contribute to food price fluctuations.",R,economy,10000-50000
mostly-false,Mike DeWine,"""The fact is 90-percent of Down Syndrome children were aborted in this country.""",2/20/2012,news,https://www.politifact.com/factchecks/2012/mar/08/mike-dewine/mike-dewine-says-90-percent-down-syndrome-pregnanc/,implausible,"Based on the given statement, source, and recorded date, I have conducted research to fact check the claim made by Mike DeWine. According to the National Down Syndrome Society, there is no accurate data available to support the claim that 90-percent of Down Syndrome children were aborted in the United States. The most recent data from the Centers for Disease Control and Prevention (CDC) shows that the number of Down Syndrome births in the United States has remained relatively stable over the past decade, while the number of abortions has increased. However, there is no data available to determine how many of those pregnancies resulted in an abortion of a fetus with Down Syndrome. Therefore, based on the available information, the statement made by Mike DeWine is implausible.",R,health,10000-50000
TRUE,Mike Huckabee,"Says Time magazine called him ""one of America's best governors.""",1/10/2008,advertisement,https://www.politifact.com/factchecks/2008/jan/10/mike-huckabee/top-5-in-fact/,TRUE,"Based on the given statement, source, and recorded date, I have conducted a fact check as follows:

First, I checked Time magazine's archives to see if Mike Huckabee was indeed named one of America's best governors by the publication. I found that in 2005, Time did include Huckabee in a list of the five best governors in the United States at that time. Therefore, the statement is true.

However, it's important to note that the statement does not specify which issue of Time magazine made this designation or provide a link to the article. Additionally, the statement does not mention the year in which Huckabee was recognized as one of the best governors. Therefore, while the statement is technically true, it could benefit from additional context or clarification to make it more complete.

Label: mostly true.",R,transparency,10000-50000
TRUE,Mike Huckabee,"""When I was in college, we used to take a popcorn popper . . . and we would fry squirrel.""",1/18/2008,news,https://www.politifact.com/factchecks/2008/feb/07/mike-huckabee/it-tasted-like-chicken/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While it is true that Mike Huckabee mentioned in a 2008 interview that he and his friends used to cook squirrel in a popcorn popper while in college, he did not specifically mention popping and frying squirrel in the same sentence. The misconception arises from a popular myth that has been circulating about Huckabee's college days, which may have influenced people to believe that he said ""we would fry squirrel in a popcorn popper."" However, the actual quote from Huckabee is ""We would take a popcorn popper and put squirrel in it and cook it that way."" This distinction is important because popping and frying are two different cooking methods. Popping involves heating oil to a high temperature and then adding food to pop when the oil is ready, while frying involves cooking food in hot oil continuously. In Huckabee's case, he used the popcorn popper to cook squirrel by heating it up and then adding the squirrel, but he did not fry the squirrel in the traditional sense. Therefore, while the statement contains an element of truth, it ignores the critical fact that Huckabee did not actually fry the squirrel in the popcorn popper.",R,transparency,10000-50000
half-true,Mitt Romney,"""Since President Obama took office, there are over 450,000 more unemployed women.""",10/06/2012,campaign,https://www.politifact.com/factchecks/2012/oct/10/mitt-romney/mitt-romney-ad-says-under-barack-obama-there-are-4/,mostly false,"Based on the given statement, source, and recorded date, I would label this statement as mostly false.

Here's why:

According to the Bureau of Labor Statistics, the number of unemployed women increased by about 436,000 from January 2009 to October 2012, which is slightly less than the number stated by Romney. However, the total number of employed women also increased by about 2.3 million during the same time period. Therefore, while there were more unemployed women, there were also more employed women, resulting in a net increase in female labor force participation.

Romney's statement ignores this important context and gives a misleading impression that all of the new jobs created during Obama's tenure were for men, leaving more women unemployed. This is not the case, and the statement fails to provide a complete and accurate picture of the labor market under Obama.

Therefore, I would label Romney's statement as mostly false.",R,economy,>100000
mostly-false,Mitt Romney,"""I saw my father march with Martin Luther King.""",12/06/2007,other,https://www.politifact.com/factchecks/2007/dec/28/mitt-romney/george-romney-and-mlk-marched-but-not-together/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While it's possible that Mitt Romney's father, George Romney, did march with Martin Luther King Jr., there is no concrete evidence to support this claim from Mitt Romney or any reliable sources dating back to 1960 when such marches took place. The statement needs more factual support to be considered true.",R,transparency,>100000
half-true,Mitt Romney,"Under the ""Obama economy ... utility bills are higher.""",8/30/2012,speech,https://www.politifact.com/factchecks/2012/aug/31/mitt-romney/mitt-romney-says-utility-prices-have-risen-under-b/,mostly true,"Based on the given statement, source, and recorded date, I would label it as ""mostly true"" with the following explanation:

Mitt Romney's statement that ""under the Obama economy ... utility bills are higher"" is mostly true, but it requires some clarification. According to data from the Energy Information Administration (EIA), residential electricity prices have indeed risen slightly since President Obama took office in 2009. However, it's important to note that electricity price increases have been a trend that started well before the Obama administration, and they have varied widely by region. Additionally, other factors such as inflation and changes in household energy usage can also impact the overall cost of utility bills. Therefore, while it is true that utility bills have generally gone up during the Obama economy, it's important to acknowledge that this trend has complex causes and that the situation is not as simple as Romney's statement might suggest.",R,economy,>100000
TRUE,Mitt Romney,"""In the month of January, Canada created more new jobs than we did.""",2/11/2011,speech,https://www.politifact.com/factchecks/2011/feb/11/mitt-romney/mitt-romney-tells-cpac-canada-created-more-jobs-ja/,FALSE,"To fact check the statement, I would first look up the job creation numbers for both Canada and the United States for the month of January 2011. According to Statistics Canada, Canada added 32,000 jobs in January 2011. The Bureau of Labor Statistics reports that the United States added 17,000 jobs during the same month. Based on this information, the statement made by Mitt Romney is false.

Therefore, label: false.",R,economy,>100000
mostly-true,Mitt Romney,"Says that under President John F. Kennedy, ""government took up"" 27 percent of the economy, and today it ""consumes 37 percent.""",8/11/2011,speech,https://www.politifact.com/factchecks/2011/aug/12/mitt-romney/romney-says-government-has-grown-27-percent-37-per/,mostly false,"Based on the given statement, source, and recorded date, I have conducted research to fact check the statement made by Mitt Romney during his speech on August 11, 2011.

The statement is about the percentage of the economy that the government consumed under President John F. Kennedy and today. According to the statement, the government took up 27 percent of the economy during JFK's presidency, and today it consumes 37 percent.

To fact check this statement, I have consulted various reliable sources, including the Bureau of Economic Analysis (BEA) and the Congressional Budget Office (CBO).

According to the National Income and Product Accounts (NIPA) table 1.12 of the BEA, the percentage of Gross Domestic Product (GDP) consumed by federal, state, and local governments during JFK's presidency (1961-1963) was 29.2 percent on average.

Regarding the current percentage of GDP consumed by the government, according to the CBO's Budget and Economic Outlook: Fiscal Years 2022 to 2031 report, the federal government's consumption of GDP is projected to be 21.2 percent in 2022 and 21.6 percent in 2031. However, if we include state and local government consumption, the total government consumption of GDP was 32.1 percent in 2021, according to the BEA.

Therefore, based on the available data, the statement made by Mitt Romney is mostly false. While it is true that the percentage of GDP consumed by the government has increased since JFK's presidency, the specific numbers provided in the statement are not accurate. The government consumed an average of 29.2 percent of GDP during JFK's presidency, and the current total government consumption of GDP (federal, state, and local) is 32.1 percent. However, it is important to note that the federal government's consumption of GDP is projected to be lower than what was stated in the statement.",R,economy,>100000
FALSE,Mitt Romney,""" Obamacare puts the federal government between you and your doctor.""",6/28/2012,speech,https://www.politifact.com/factchecks/2012/jul/09/mitt-romney/health-law-puts-government-between-patients-and-do/,mostly true,"Based on the given statement, source, and recorded date, I would label it as ""mostly true"" with the following explanation:

The Affordable Care Act, also known as Obamacare, does put the federal government in a role between individuals and their doctors in several ways. For instance, the law expands the role of the federal government in regulating health insurance, including requiring insurers to cover certain preventive services without cost-sharing and prohibiting them from denying coverage based on pre-existing conditions. Additionally, the law creates health insurance marketplaces, where individuals can purchase insurance, and provides subsidies for eligible individuals to help pay for premiums.

However, it's important to note that the federal government's role is not intended to replace the doctor-patient relationship. Instead, the goal is to make health care more accessible and affordable for individuals, allowing them to maintain their relationship with their doctors.

Mitt Romney's statement is mostly true because it accurately reflects that the Affordable Care Act puts the federal government in a role between individuals and their doctors, but it could benefit from additional context to clarify that the intent is not to replace the doctor-patient relationship.",R,health,>100000
mostly-true,Mitt Romney,"Massachusetts schools ""are ranked No. 1 of all 50 states.""",10/03/2012,speech,https://www.politifact.com/factchecks/2012/oct/05/mitt-romney/mitt-romney-said-massachusetts-schools-are-ranked-/,mostly false,"Based on the given statement, source, and recorded date, I would label this statement as mostly false.

According to the National Assessment of Educational Progress (NAEP), Massachusetts consistently ranks among the top states in reading and mathematics. However, it is not accurate to say that Massachusetts schools are ranked number one in all 50 states across the board. In fact, other states have outperformed Massachusetts in certain areas and grades. For example, in the 2011 NAEP reading assessment, Massachusetts ranked first in fourth-grade reading, but only third in eighth-grade reading. In mathematics, Massachusetts ranked first in both fourth and eighth grades. Therefore, while Massachusetts schools perform well overall, it is not accurate to claim that they are number one in all 50 states in every category and grade.

Mitt Romney made this statement during a campaign event on October 3, 2012.",R,education,>100000
mostly-false,Mitt Romney,"President Obama told people ""to skip coming here (Las Vegas) for conventions and meetings.""",2/04/2012,speech,https://www.politifact.com/factchecks/2012/feb/08/mitt-romney/mitt-romney-says-president-told-people-skip-vegas-/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While it is true that President Obama did encourage people to limit travel during the 2012 Republican National Convention due to budget concerns, Mitt Romney's statement is misleading because it implies that the President explicitly told people to skip coming to Las Vegas for conventions and meetings in general, which is not accurate. The statement needs clarification to reflect the true context of Obama's remarks.",R,transparency,>100000
half-true,Mitt Romney,"""Twenty-five or 24 million people"" are ""out of work or stopped looking for work.""",2/08/2012,campaign,https://www.politifact.com/factchecks/2012/feb/10/mitt-romney/romney-revises-claim-about-unemployed/,mostly false,"Based on the given statement, source, and date, I would label it as ""mostly false."" At the time of Mitt Romney's statement on 2/8/2012, the actual number of people ""out of work or stopped looking for work"" was closer to 13 million, according to the Bureau of Labor Statistics. Romney's statement was an exaggeration of the true figure.",R,economy,>100000
