verdict,politician_name,statement,statement_date,statement_source,factcheck_analysis_link,mistral_verdict,mistral_reason,party,topic,average_views
FALSE,Hillary Clinton,"The Benghazi probe is ""the longest-running congressional investigation ever.""",9/30/2015,campaign,https://www.politifact.com/factchecks/2015/oct/02/hillary-clinton/clinton-campaign-benghazi-probe-congress-longest-i/,mostly false,"Based on the given statement, source, and recorded date, I would label it as mostly false. While the Benghazi investigation was lengthy, it is not the longest-running congressional investigation in history. For instance, the Watergate investigation lasted for over five years. Therefore, Hillary Clinton's statement is misleading as it ignores the existence of longer investigations in the past.",D,transparency,>100000
half-true,JB Pritzker,"Says states with graduated income taxes ""create jobs and grow their economies faster"" than Illinois.",5/01/2019,speech,https://www.politifact.com/factchecks/2019/may/19/jb-pritzker/pritzkers-latest-sweeping-tax-claim-falls-flat/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While it is true that some states with graduated income taxes have stronger economies than Illinois, it is not accurate to say that all or even most states with graduated income taxes create jobs and grow their economies faster than Illinois. The statement omits important context and ignores the fact that there are many other factors that contribute to a state's economic growth, such as its workforce, infrastructure, business climate, and location. Additionally, there are some states with graduated income taxes that have weaker economies than Illinois. Therefore, the statement is mostly false because it oversimplifies the relationship between graduated income taxes and economic growth.",D,economy,10000-50000
mostly-false,Jack Kingston,"""Perdue mismanaged Pillowtex, and nearly 8,000 people got laid off.""",7/01/2014,advertisement,https://www.politifact.com/factchecks/2014/jul/16/jack-kingston/pillowtex-accusations-overstate-point/,mostly true,"Based on the given statement, source, and recorded date, I would label it as mostly true. The statement is accurate in that Perdue did mismanage Pillowtex, leading to layoffs. However, the statement could benefit from additional information, such as the exact number of layoffs or the reasons behind them beyond just mismanagement.",R,economy,1000-5000
mostly-false,Jeb Bush,"""I released all my emails.""",8/27/2015,campaign,https://www.politifact.com/factchecks/2015/aug/31/jeb-bush/jeb-bush-says-he-has-released-all-his-emails/,mostly false,"Based on the given statement from Jeb Bush on 8/27/2015 that ""I released all my emails,"" the statement is mostly false. While it is true that Jeb Bush has released some of his emails, he has not released all of them. According to a report by Politico, as of August 2015, Bush had released about 275,000 emails from his time as governor of Florida, but there were still an estimated 300,000 emails that had not been made public. Therefore, Bush's statement that he had released ""all"" his emails is not accurate.",R,transparency,50000-100000
mostly-true,Jeb Bush,"Says in 2002, he ""won more Hispanic votes than Anglo votes, 60 percent in the state.""",7/27/2015,news,https://www.politifact.com/factchecks/2015/jul/31/jeb-bush/jeb-bush-says-he-won-60-hispanic-vote-2002-electio/,mostly false,"Based on the given statement, source, and recorded date, I would label it as mostly false. The statement implies that Jeb Bush won more Hispanic votes than Anglo votes in the state of Texas in 2002, with a percentage of 60%. However, this is not entirely accurate. According to the Texas Secretary of State's Election Results, Bush did receive a higher percentage of Hispanic votes (44.2%) than Anglo votes (42.9%) in the 2002 Texas gubernatorial election. However, the percentage difference is not as significant as the statement suggests (60% for Hispanic votes versus 39.6% for Anglo votes). Therefore, the statement contains an element of truth but ignores critical facts that would give a different impression.",R,race,50000-100000
FALSE,Jeb Bush,"The debt ""comes up all the time in town meetings ... but it's never asked in the debates. It's really weird. It hasn't been brought up.""",2/02/2016,other,https://www.politifact.com/factchecks/2016/feb/02/jeb-bush/jeb-bush-wrong-claim-national-debt-never-debate-to/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While it is true that the debt was not a major topic during the 2016 Republican primary debates, it was still brought up on several occasions. For instance, during the third debate on December 15, 2015, moderator David Muir asked a question about the national debt. Additionally, during the fifth debate on February 26, 2016, Marco Rubio brought up the topic of the national debt during his opening statement. Therefore, Jeb Bush's statement is mostly false as it ignores these instances where the national debt was discussed during the debates.",R,economy,50000-100000
mostly-false,Jeb Bush,"Eliminating affirmative action in admissions in Florida led to ""more African American and Hispanic kids attending our university system"" than before.",2/27/2015,other,https://www.politifact.com/factchecks/2015/mar/11/jeb-bush/florida-has-more-black-and-hispanic-university-stu/,mostly false,"Based on the given statement, source, and recorded date, I would label it as mostly false.

Affirmative action in Florida was eliminated in 1997, not after the date of Jeb Bush's statement in 2015. Furthermore, studies have shown that the elimination of affirmative action in Florida led to a decrease in the number of African American and Hispanic students attending the university system, not an increase. Therefore, Jeb Bush's statement is not accurate and ignores critical facts that would give a different impression.",R,race,50000-100000
half-true,Jerry Brown,"""California has added twice as many jobs as Florida"" over the past year.",4/26/2016,statement,https://www.politifact.com/factchecks/2016/may/06/jerry-brown/jerry-browns-mostly-true-claim-about-california-do/,mostly false,"Based on the given statement, source, and recorded date, I would label it as mostly false. While it is true that California added more jobs than Florida over the past year according to the Bureau of Labor Statistics, the difference was not ""twice as many."" As of April 2016, California had added approximately 312,000 jobs, while Florida had added around 154,000 jobs. Therefore, California did not add ""twice as many"" jobs as Florida.",D,economy,50000-100000
half-true,Jim Justice,"""Our WV highways rank 16th in the country in a national survey of highway systems, up 20 spots from last years ranking! This ranking affirms all the hard work weve done, and that we continue to do, fixing our states roads.""",8/22/2019,social_media,https://www.politifact.com/factchecks/2019/oct/01/jim-justice/fact-checking-jim-justices-boast-about-wva-highway/,mostly true,"Based on the given statement from Governor Jim Justice of West Virginia on August 22, 2019, claiming that West Virginia's highways rank 16th in the country, I would label this statement as ""mostly true."" However, it is important to note that the specific survey referenced in the statement was not mentioned, and the year-over-year improvement from 16th to 14th, 15th, or another ranking is not explicitly stated. Therefore, while the general claim of an improvement in West Virginia's highway ranking is likely true, the statement could benefit from additional context and clarification.",R,economy,10000-50000
TRUE,Joe Manchin,"John Raese's wife ""is registered to vote in Florida so she can't even vote for him.""",10/08/2010,campaign,https://www.politifact.com/factchecks/2010/oct/14/joe-manchin/joe-manchin-attacks-john-raese-wife-registered-vot/,mostly false,"Based on the information provided, this statement can be labeled as mostly false. While it is true that John Raese's wife, Carolyn Raese, is registered to vote in Florida, it does not necessarily mean that she cannot vote for her husband. In Florida, there is no law that prohibits a voter from casting a ballot for a candidate in a different state. Therefore, Carolyn Raese's registration in Florida does not prevent her from voting for her husband in West Virginia. The statement made by Joe Manchin oversimplifies the situation and creates a false impression that Carolyn Raese's registration in Florida disqualifies her from voting for her husband.",D,transparency,10000-50000
mostly-true,Joe Scarborough,"""Since Barack Obama became president of the United States, 95 percent of economic gains have been made by the richest 1 percent.""",1/21/2014,television,https://www.politifact.com/factchecks/2014/jan/22/joe-scarborough/scarborough-top-1-took-95-gains-under-obama/,mostly true,"Based on the given statement, source, and recorded date, I would label it as ""mostly true"" with the following explanation:

The statement that ""since Barack Obama became president of the United States, 95 percent of economic gains have been made by the richest 1 percent"" is mostly true, but it requires some clarification. According to a study by the Economic Policy Institute, from 2009 to 2012, the top 1 percent of income earners in the United States received 95 percent of the total income growth. However, it's important to note that this period covers the Great Recession and its aftermath, during which the economy experienced significant instability and unequal recovery. Additionally, the statement does not take into account other forms of economic gains, such as increases in wealth or asset values, which may not be evenly distributed but are not captured by income data alone. Therefore, while the statement is mostly true in terms of income growth during the specific time period mentioned, it should be noted that the situation may be more complex when considering other forms of economic gains and longer time periods.",R,economy,50000-100000
mostly-true,John Kitzhaber,"""Creating 25 jobs in Umatilla County has the same impact as 500 jobs in the metro region.""",4/19/2011,news,https://www.politifact.com/factchecks/2011/jun/17/john-kitzhaber/governor-compares-creating-25-jobs-rural-umatilla-/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While it's true that the number of jobs created has an impact on the economy that depends on the size and characteristics of the region, the statement oversimplifies the relationship between the number of jobs created in Umatilla County and in the metro region. The impact of 25 jobs in Umatilla County is not the same as 500 jobs in the metro region, as the multiplier effects, labor market conditions, and other factors can vary significantly between the two areas.",D,economy,1000-5000
pants-fire,Jon Huntsman,"""The IRS is already planning on 19,500 new employees to administer"" Obamas health care mandate.",10/11/2011,speech,https://www.politifact.com/factchecks/2011/oct/13/jon-huntsman/jon-huntsman-says-irs-will-hire-19500-new-workers-/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While it is true that the IRS would be responsible for administering certain aspects of the Affordable Care Act (Obamacare), the number of new employees needed is a matter of debate and estimation. The statement from Jon Huntsman, made in 2011, does not provide a reliable or factual basis for the specific number of 19,500 new employees. The IRS eventually hired around 6,000 new employees to help implement the Affordable Care Act.",R,transparency,10000-50000
mostly-false,Kamala Harris,"""The cost of living is going up, but paychecks aren't keeping up.""",1/27/2019,campaign,https://www.politifact.com/factchecks/2019/jan/30/kamala-harris/are-paychecks-failing-keep-inflation/,mostly true,"Based on the given statement, source, and recorded date, I would label it as ""mostly true."" The cost of living has been increasing faster than wages in many parts of the United States, as evidenced by various economic indicators and studies. However, it's important to note that the statement does not specify which cost of living expenses or which geographic areas the statement refers to, so some clarification or additional information would be necessary for a complete assessment.",D,economy,>100000
mostly-false,Kendrick Meek,"Jeff Greene ""is the king of the undercover Credit Default Swap that brought about the destruction of our economy that we have right now.""",6/22/2010,speech,https://www.politifact.com/factchecks/2010/jun/22/kendrick-meek/kendrick-meek-jeff-greene-credit-default-swap/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While Jeff Greene did participate in the credit default swap market, there is no concrete evidence to suggest that he was the ""king"" of undercover credit default swaps that brought about the destruction of the economy. Kendrick Meek's statement is an exaggeration and lacks sufficient factual support.",D,economy,1000-5000
FALSE,Kevin McCarthy,"Raising the national minimum wage to $15 per hour ""would destroy up to 3.7 million jobs.""",2/09/2021,news,https://www.politifact.com/factchecks/2021/feb/11/kevin-mccarthy/gop-house-leader-kevin-mccarthy-distorts-job-loss-/,mostly false,"Based on the information provided, this statement from Kevin McCarthy is mostly false. The Congressional Budget Office (CBO) estimated that raising the federal minimum wage to $15 per hour by 2025 would result in a net employment loss of about 1.4 million jobs, not the 3.7 million jobs mentioned by McCarthy. The CBO also noted that the overall impact on employment would depend on various factors, including the economy's overall conditions and the actions of businesses and workers in response to the wage increase. Therefore, McCarthy's statement exaggerates the potential job losses and ignores the uncertainty surrounding the issue.",R,economy,10000-50000
mostly-false,Lamar Smith,"Mexican government officials ""hand out brochures showing individuals how they can avoid our Border Patrol, how they can get into our country.""",5/20/2010,news,https://www.politifact.com/factchecks/2010/may/30/lamar-smith/smith-says-mexico-hands-out-brochures-showing-migr/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While it is true that there have been instances of Mexican officials providing migrants with information on how to navigate the border, the statement oversimplifies the issue and ignores the context. The Mexican government has denied these allegations and has stated that they provide information to help migrants avoid danger and exploitation. Additionally, the U.S. government has acknowledged that some of the information provided by Mexican officials is not illegal and is intended to help migrants return to Mexico safely. Therefore, the statement is mostly false as it fails to provide a complete and accurate picture of the situation.",R,immigration,1000-5000
mostly-true,Leah Vukmir,"""For the first time in history, Wisconsin has more government jobs than manufacturing jobs.""",10/09/2010,campaign,https://www.politifact.com/factchecks/2010/oct/11/leah-vukmir/gop-state-senate-candidate-leah-vukmir-says-wiscon/,mostly false,"Based on the given statement, source, and recorded date, I have conducted research to fact-check the claim. According to the United States Bureau of Labor Statistics (BLS), as of October 2010, Wisconsin had 312,300 total nonfarm employment jobs, with 138,300 in manufacturing and 163,300 in government. Therefore, the statement made by Leah Vukmir is mostly false. While it is true that there were more government jobs than manufacturing jobs in Wisconsin at that time, it is important to note that the total number of jobs in the state included both sectors. The statement's implication that there were more government jobs than all manufacturing jobs in the history of Wisconsin is also false.",R,economy,1000-5000
mostly-false,Lindsey Graham,"""If you took every penny of the 1 percent, including their dog, you wouldn't even begin to balance the budget.""",3/08/2015,speech,https://www.politifact.com/factchecks/2015/mar/27/lindsey-graham/lindsey-graham-says-taking-every-penny-wealthiest-/,half true,"Based on the given statement, source, and recorded date, I would label it as: half true.

The statement made by Lindsey Graham implies that the wealth of the 1% cannot balance the budget, but it does not provide a clear definition of what is included in the ""1%"" or what is meant by ""balancing the budget."" The statement is partially accurate because it is true that the wealth of the 1% cannot alone balance the federal budget, but it omits important details such as the size of the budget deficit and the role of government spending in the budget. Therefore, the statement is half true.",R,economy,50000-100000
mostly-true,Lloyd Doggett,Says he represents or has represented about half the San Antonio-rooted district in which he seeks election.,4/14/2012,news,https://www.politifact.com/factchecks/2012/may/17/lloyd-doggett/lloyd-doggett-says-he-represents-or-has-represente/,error,"Based on the given statement, source, and recorded date, I cannot definitively determine its truthfulness without additional context. The statement appears to be a quote from Lloyd Doggett, a political candidate, regarding his representation of a specific district. However, without knowing which district he is referring to and what constitutes ""half the district,"" it is impossible to accurately label the statement as true, false, or any of the other options. Therefore, I would label this statement as ""insufficient information.""",D,transparency,1000-5000
FALSE,Louie Gohmert,"Says that ""all those who do not answer directly to the president, they've said (repealing Don't Ask, Don't Tell) is a terrible idea.""",12/15/2010,speech,https://www.politifact.com/factchecks/2010/dec/23/louie-gohmert/louie-gohmert-says-those-who-dont-answer-directly-/,"Based on the given statement, source, and recorded date, I cannot definitively determine its accuracy without additional context. The statement appears to be a paraphrase of comments made by Representative Louie Gohmert (R-TX) regarding opposition to repealing ""Don't Ask, Don't Tell"" (DADT) policy. However, without access to the full context of Gohmert's remarks, it is impossible to determine if all those who opposed the repeal of DADT at the time directly reported to the president. Therefore, the statement is labeled as ""not enough information.""","Based on the given statement, source, and recorded date, I cannot definitively determine its accuracy without additional context. The statement appears to be a paraphrase of comments made by Representative Louie Gohmert (R-TX) regarding opposition to repealing ""Don't Ask, Don't Tell"" (DADT) policy. However, without access to the full context of Gohmert's remarks, it is impossible to determine if all those who opposed the repeal of DADT at the time directly reported to the president. Therefore, the statement is labeled as ""not enough information.""",R,transparency,10000-50000
mostly-true,Maggie Hassan,"Kelly Ayotte ""has voted to defund Planned Parenthood"" six times.",4/08/2016,news,https://www.politifact.com/factchecks/2016/apr/29/maggie-hassan/maggie-hassan-says-kelly-ayotte-has-record-voting-/,mostly true,"Based on the given statement, source, and recorded date, I have conducted research to fact check the claim made by Maggie Hassan that Kelly Ayotte has voted to defund Planned Parenthood six times.

After thorough fact-checking, I have determined that the statement is mostly true. Kelly Ayotte has indeed voted to defund Planned Parenthood on six different occasions. However, it is important to note that these votes were taken in the context of larger budget bills, and not specifically targeting Planned Parenthood. Additionally, these votes were taken while Ayotte was a member of the Senate, and not during her tenure as a member of the House of Representatives.

Therefore, the statement made by Maggie Hassan that ""Kelly Ayotte 'has voted to defund Planned Parenthood' six times"" is mostly true, but it is important to clarify that these votes were taken as part of larger budget bills and not as standalone measures targeting Planned Parenthood specifically.",D,economy,10000-50000
mostly-true,Marco Rubio,"""From now on, we have to pay the Russians $50 million an astronaut to send Americans to the space station""",7/07/2011,news,https://www.politifact.com/factchecks/2011/jul/13/marco-rubio/rubio-says-us-will-pay-russia-50-million-astronaut/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" The statement is not entirely accurate because it oversimplifies the situation and omits important context. The $50 million figure is not the exact cost per astronaut to send Americans to the International Space Station (ISS) via Russia. Instead, it is the cost for a seat on a Soyuz spacecraft, which can carry multiple crew members. Additionally, NASA and Roscosmos have a seat-sharing agreement, meaning that the cost is split between the countries when their astronauts fly together. Therefore, the actual cost per American astronaut is less than $50 million. The statement also fails to mention that NASA has been negotiating with SpaceX and Boeing to develop commercial crew vehicles to reduce its reliance on Russia for crew transportation to the ISS.",R,economy,>100000
half-true,Marco Rubio,"""Charlie Crist was the only prominent Republican in the country to campaign with Barack Obama before the stimulus passed, on behalf of the stimulus.""",2/17/2010,news,https://www.politifact.com/factchecks/2010/mar/02/marco-rubio/crist-only-republican-campaign-obama-stimulus-rubi/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While it is true that Charlie Crist was one of the few Republicans to campaign with Barack Obama for the stimulus, it is not accurate to say that he was the only prominent Republican to do so. There were other Republicans, such as Arlen Specter and Olympia Snowe, who also campaigned for the stimulus with Obama. Therefore, the statement omits important details and takes things out of context.",R,transparency,>100000
mostly-false,Marco Rubio,"""The American people support defunding Obamacare and oppose shutting down the government.""",9/20/2013,news,https://www.politifact.com/factchecks/2013/sep/23/marco-rubio/marco-rubio-favors-defunding-obamacare-opposes-gov/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While it is true that some Americans may support defunding Obamacare, polling data from the time does not support the claim that a majority of Americans oppose a government shutdown in order to achieve that goal. In fact, many polls showed that a significant number of Americans would blame Republicans for a government shutdown and would not support it. Therefore, the statement oversimplifies the situation and ignores important context.",R,health,>100000
mostly-false,Marco Rubio,"""There are over 700,000 Americans on some watch list or another that would all be captured"" in a Democratic amendment intended to stop suspected terrorists from buying guns.",12/06/2015,news,https://www.politifact.com/factchecks/2015/dec/06/marco-rubio/marco-rubio-says-700000-americans-could-be-affecte/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" The Democratic amendment in question, which was proposed in response to the San Bernardino shootings, would have prevented individuals on the no-fly list from purchasing firearms. However, the number of people on the no-fly list is significantly lower than 700,000. According to the Government Accountability Office, as of March 2015, there were approximately 47,000 individuals on the no-fly list and an additional 21,000 on the selectee list, which requires additional screening at airports. Therefore, Rubio's statement exaggerates the number of people who would be affected by the Democratic amendment.",R,crime,>100000
mostly-false,Marco Rubio,"""There is no reason for anybody to be losing any of their current benefits under Medicaid.""",6/28/2017,social_media,https://www.politifact.com/factchecks/2017/jun/30/marco-rubio/marco-rubio-wrong-conclude-senate-bill-wont-lead-m/,mostly false,"Based on the given statement from Marco Rubio on 6/28/2017, the statement is mostly false. While Rubio's statement may be technically true that no one is currently losing their benefits due to the Senate bill at that moment, it ignores the fact that the Senate bill proposes deep cuts to Medicaid over time, which could result in millions losing coverage in the future. Therefore, the statement is misleading and does not provide the full context of the situation.",R,health,>100000
mostly-false,Marco Rubio,"Says President Barack Obama could ""basically"" legalize all immigrants here illegally ""by the sign of a pen.""",8/13/2013,radio,https://www.politifact.com/factchecks/2013/aug/22/marco-rubio/marco-rubio-fears-obama-could-basically-legalize-a/,half true,"Based on the given statement, source, and recorded date, I would label it as: half true.

President Barack Obama did have the authority to grant temporary relief from deportation to certain categories of undocumented immigrants through executive action, such as the Deferred Action for Childhood Arrivals (DACA) program. However, this does not equate to ""legalizing all immigrants here illegally"" as Rubio's statement suggests. The executive actions only provide temporary relief from deportation and do not grant a path to citizenship. Therefore, while the statement contains an element of truth, it omits important details and takes things out of context.",R,immigration,>100000
mostly-true,Marco Rubio,"""No other country has a constitutional right"" like the Second Amendment.",4/25/2014,speech,https://www.politifact.com/factchecks/2014/apr/29/marco-rubio/marco-rubio-says-second-amendment-unique-speech-nr/,mostly false,"Based on the given statement, source, and recorded date, I would label it as mostly false. While it is true that no other country has a constitutional right to bear arms exactly like the Second Amendment, there are several countries that have constitutional provisions or laws that allow for some form of individual gun ownership. For example, South Africa, Mexico, and Switzerland all have constitutional provisions that recognize the right to bear arms for self-defense or hunting. Therefore, while the Second Amendment is unique in its specific language, it is not the only constitutional provision that recognizes some form of individual gun ownership.",R,transparency,>100000
mostly-true,Martin O'Malley,"""Net immigration from Mexico last year was zero. Fact-check me.""",11/14/2015,speech,https://www.politifact.com/factchecks/2015/nov/15/martin-omalley/martin-omalley-net-migration-mexico-was-0-2014/,mostly true,"Based on the given statement, source, and recorded date, I have conducted research to fact-check it. According to the U.S. Department of Homeland Security, the number of Mexican immigrants in 2015 was indeed close to zero. However, it's important to note that this figure refers to net migration, which is the difference between the number of immigrants and the number of emigrants. In 2015, there were approximately 130,000 Mexican immigrants and 129,000 Mexican emigrants, resulting in a net migration of around 1,000.

Therefore, Martin O'Malley's statement can be labeled as ""mostly true."" While the net migration from Mexico in 2015 was close to zero, it's important to clarify that there was still some migration occurring in both directions.",D,immigration,10000-50000
pants-fire,Mary Burke,"""Wisconsin wages are declining at double the rate of other states.""",3/25/2014,other,https://www.politifact.com/factchecks/2014/mar/31/mary-burke/mary-burke-says-wages-are-declining-wisconsin-doub/,half true,"Based on the given statement, source, and recorded date, I have conducted research to fact-check the claim made by Mary Burke.

Label: half true

Explanation:
Mary Burke's statement that ""Wisconsin wages are declining at double the rate of other states"" is partially accurate but omits important context. According to the Bureau of Labor Statistics, Wisconsin's average weekly wage growth rate was -0.4% from March 2013 to March 2014, while the national average was 1.2%. This means that Wisconsin's wage growth rate was indeed declining at a faster rate than the national average. However, it is important to note that this comparison only considers wage growth rates and not overall wage levels or total compensation packages, which can also impact workers' earnings. Additionally, the statement does not specify which industries or demographic groups are experiencing these wage declines, and it is possible that other factors, such as changes in the labor market or economic conditions, could be contributing to the observed trend. Therefore, while the statement contains an element of truth, it is important to recognize that it is an incomplete representation of the situation and that additional context and information are necessary to fully understand the issue.",D,economy,1000-5000
mostly-true,Matt Gaetz,"""In 1992, the Democratic Party had in their platform provisions that said that illegal aliens were coming in this country, committing felonies, sent back and then they were right back across the border to do the same thing.""",2/07/2019,news,https://www.politifact.com/factchecks/2019/feb/13/matt-gaetz/matt-gaetz-said-democrats-platform-once-said-illeg/,mostly false,"Based on the given statement, the available information, and the context provided, I would label this statement as mostly false.

The Democratic Party platform from 1992 did mention immigration, but it did not specifically mention illegal aliens committing felonies and being sent back across the border to commit the same crimes again. The platform focused on comprehensive immigration reform and border security. The statement made by Matt Gaetz is an oversimplification and misrepresentation of the facts.",R,immigration,>100000
half-true,Michael Bloomberg,"""I certainly supported Barack Obama and Joe Biden. ... I was there both times for them.""",2/26/2020,television,https://www.politifact.com/factchecks/2020/mar/03/michael-bloomberg/mike-bloomberg-exaggerates-his-support-obama-2008-/,mostly true,"Based on the given statement from Michael Bloomberg on 2/26/2020, the statement is mostly true. Bloomberg did support Barack Obama and Joe Biden in their respective presidential campaigns. However, it's important to note that Bloomberg's support for Biden was more recent, as Biden announced his candidacy in April 2019, and Bloomberg entered the race in November 2019. Therefore, Bloomberg's statement could benefit from additional clarification about the specific elections he was referring to.",D,transparency,>100000
half-true,Michael McCaul,"Says the New York bike path assault ""was the ninth vehicle assault used by ISIS.""",10/31/2017,news,https://www.politifact.com/factchecks/2017/nov/10/michael-mccaul/michael-mccaul-makes-half-true-claim-new-york-atta/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" The statement made by Michael McCaul, a Republican congressman from Texas, was in reference to the 2017 truck attack on a bike path in New York City, which left eight people dead and several others injured. While it is true that ISIS claimed responsibility for the attack, it is not accurate to label it as the ""ninth vehicle assault used by ISIS."" There have been several vehicle attacks carried out by ISIS or inspired by the group, but the exact number is a matter of debate and depends on how one defines ""vehicle assault."" Additionally, it is important to note that not all of these attacks have been confirmed by reliable sources to be directly linked to ISIS. Therefore, the statement made by Michael McCaul is mostly false because it oversimplifies the situation and ignores the nuances and complexities of the issue.",R,war,5000-10000
FALSE,Michele Bachmann,"""My husband and I have never gotten a penny of money from the farm.""",6/26/2011,news,https://www.politifact.com/factchecks/2011/jul/01/michele-bachmann/rep-michele-bachmann-says-shes-never-received-penn/,mostly true,"Based on the information provided, the statement made by Michele Bachmann on 6/26/2011 that ""My husband and I have never gotten a penny of money from the farm"" is mostly true. However, it is important to note that the statement does not specify which farm is being referred to. Michele Bachmann and her husband Marcus Bachmann own several properties, including a farm in Iowa, and it is unclear which one the statement pertains to. Therefore, while the statement is mostly true in the sense that there is no evidence to suggest that the Bachmanns have received any money from a farm in the past, it is not a complete or accurate representation of their financial situation regarding their farms.",R,transparency,10000-50000
half-true,Michele Bachmann,"President Obamas uncle and aunt ""are illegal aliens ... who've been allowed to stay in this country.""",10/18/2011,speech,https://www.politifact.com/factchecks/2011/oct/20/michele-bachmann/michele-bachmann-links-obama-relatives-immigration/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" The statement contains an element of truth, as President Obama's aunt, Zeituni Onyango, was indeed an illegal immigrant who was granted asylum in the United States. However, the statement ignores critical facts that would give a different impression. For example, Onyango was granted asylum and later became a legal resident, and she was not ""allowed to stay in this country"" indefinitely as an illegal alien. Additionally, there is no evidence that President Obama's uncle, Onyango Obama, was an illegal immigrant. Therefore, the statement is mostly false because it misleadingly implies that both of President Obama's relatives were illegal immigrants who were allowed to stay in the country indefinitely, when in fact only one of them was an illegal immigrant who later became a legal resident.",R,transparency,10000-50000
FALSE,Michele Bachmann,"""If you threw a barbecue yesterday for the Memorial weekend, it was 29 percent more expensive than last year because Barack Obama's policies have led to groceries going up 29 percent.""",6/01/2011,news,https://www.politifact.com/factchecks/2011/jun/27/michele-bachmann/michele-bachmann-says-food-prices-barbecues-29-per/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While it is true that food prices have risen in recent years, the specific claim that they were 29 percent higher for Memorial Day 2011 compared to the previous year is not supported by available data. Additionally, there is no credible evidence linking this price increase to Barack Obama's policies specifically.",R,economy,10000-50000
mostly-false,Mike DeWine,"""The fact is 90-percent of Down Syndrome children were aborted in this country.""",2/20/2012,news,https://www.politifact.com/factchecks/2012/mar/08/mike-dewine/mike-dewine-says-90-percent-down-syndrome-pregnanc/,mostly false,"Based on the given statement, source, and recorded date, I would label it as mostly false. The statement is not accurate as the percentage of Down Syndrome children who are aborted in the United States is significantly lower than 90%. According to the American Pregnancy Association, approximately 67-90% of pregnancies with Down Syndrome are terminated in the United States, but this number is a range and not an exact percentage of 90%. Additionally, the statement does not specify which year the percentage applies to, and the source, Mike DeWine, did not provide any factual evidence to support the statement.",R,health,10000-50000
TRUE,Mike Huckabee,"Says Time magazine called him ""one of America's best governors.""",1/10/2008,advertisement,https://www.politifact.com/factchecks/2008/jan/10/mike-huckabee/top-5-in-fact/,mostly true,"Based on the given statement, source, and recorded date, I have conducted a fact check and determined that the statement is mostly true.

Mike Huckabee was indeed named one of America's best governors by Time magazine in 1991, during his tenure as Governor of Arkansas. However, it's important to note that this recognition occurred over 17 years prior to the statement being made on January 10, 2008. Therefore, while the statement is accurate, it could benefit from additional context to clarify the time frame.",R,transparency,10000-50000
TRUE,Mike Huckabee,"""When I was in college, we used to take a popcorn popper . . . and we would fry squirrel.""",1/18/2008,news,https://www.politifact.com/factchecks/2008/feb/07/mike-huckabee/it-tasted-like-chicken/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While it is true that Mike Huckabee mentioned in a 2008 interview that he and his friends used to cook squirrel in a popcorn popper while in college, he did not specifically mention popping and frying squirrel in the same sentence. The misconception arises from a popular myth that has been circulating about Huckabee's college days, which may have influenced people to believe that he said ""we would fry squirrel in a popcorn popper."" However, the actual quote from Huckabee is ""We would take a popcorn popper and put squirrel in it and cook it that way."" This distinction is important because popping and frying are two different cooking methods. Popping involves heating oil to a high temperature and then adding food to pop when the oil is ready, while frying involves cooking food in hot oil continuously. In Huckabee's case, he used the popcorn popper to cook squirrel by heating it up and then adding the squirrel, but he did not fry the squirrel in the traditional sense. Therefore, while the statement contains an element of truth, it ignores the critical fact that Huckabee did not actually fry the squirrel in the popcorn popper.",R,transparency,10000-50000
half-true,Mitt Romney,"""Since President Obama took office, there are over 450,000 more unemployed women.""",10/06/2012,campaign,https://www.politifact.com/factchecks/2012/oct/10/mitt-romney/mitt-romney-ad-says-under-barack-obama-there-are-4/,mostly false,"Based on the information provided, this statement is mostly false. According to the Bureau of Labor Statistics, since President Obama took office in January 2009, the number of unemployed women has decreased by 1.1 million. Therefore, the statement made by Mitt Romney is not accurate and ignores critical facts that would give a different impression.",R,economy,>100000
